CD_MUN,NM_MUN,UF,year,pr,ETo,Tmax,Tmin,RH,VPD,u2,Rs
1100049,Cacoal,RO,2003,1944.12,1300.56,32.0,20.87,77.24,0.78,0.85,5996.05
1100049,Cacoal,RO,2004,2093.78,1269.44,32.07,20.77,77.07,0.8,0.91,5758.64
1100049,Cacoal,RO,2005,1790.02,1294.32,32.61,21.0,78.08,0.77,1.0,5819.02
1100049,Cacoal,RO,2006,2043.84,1275.13,32.41,21.09,79.69,0.72,0.89,5879.34
1100049,Cacoal,RO,2007,1673.02,1331.73,32.12,20.08,78.18,0.73,0.83,6340.23
1100049,Cacoal,RO,2008,1764.77,1335.83,31.93,20.6,77.94,0.77,1.04,6145.54
1100049,Cacoal,RO,2009,1892.81,1330.3,32.04,21.56,79.82,0.72,1.0,6122.98
1100049,Cacoal,RO,2010,1784.04,1367.51,32.87,21.24,73.85,0.94,0.94,6192.88
1100049,Cacoal,RO,2011,1777.43,1380.46,32.35,21.37,76.4,0.84,1.04,6298.29
1100049,Cacoal,RO,2012,1987.16,1380.41,32.32,21.29,76.37,0.85,1.0,6318.49
1100049,Cacoal,RO,2013,2453.87,1333.11,31.83,21.7,78.73,0.75,1.02,6144.18
1100049,Cacoal,RO,2014,2294.88,1339.26,32.12,21.98,78.54,0.78,0.98,6138.69
1100049,Cacoal,RO,2015,1921.51,1395.15,33.01,22.06,74.77,0.94,1.0,6147.33
1100049,Cacoal,RO,2016,1907.9,1394.38,32.99,21.71,75.44,0.9,1.0,6244.98
1100049,Cacoal,RO,2017,2277.49,1351.59,32.58,21.51,75.35,0.89,0.96,6088.42
1100049,Cacoal,RO,2018,1834.79,1346.68,31.82,21.49,77.07,0.81,1.04,6139.94
1100049,Cacoal,RO,2019,2141.78,1387.47,33.09,21.7,76.07,0.88,0.91,6269.38
1100049,Cacoal,RO,2020,1845.94,1429.54,33.38,21.83,72.45,1.03,0.99,6276.71
1100049,Cacoal,RO,2021,1984.8,1414.9,32.26,21.65,73.52,0.95,1.18,6225.24
1100049,Cacoal,RO,2022,2007.44,1425.8,32.18,21.14,75.2,0.87,1.21,6417.52
1100049,Cacoal,RO,2023,1617.05,1458.61,33.28,22.04,75.79,0.93,0.84,6669.95
1100049,Cacoal,RO,2024,760.62,312.87,32.33,23.46,82.06,0.68,0.94,1406.07
1100015,Alta Floresta D'Oeste,RO,2001,1927.79,1224.3,31.76,20.96,80.85,0.66,0.59,5877.14
1100015,Alta Floresta D'Oeste,RO,2002,1866.89,1304.91,32.44,21.18,81.28,0.67,0.6,6259.96
1100015,Alta Floresta D'Oeste,RO,2003,1935.81,1308.6,32.19,20.78,75.93,0.83,0.87,5994.17
1100015,Alta Floresta D'Oeste,RO,2004,2096.49,1285.72,32.31,20.97,76.77,0.82,0.94,5786.6
1100015,Alta Floresta D'Oeste,RO,2005,1901.04,1304.45,32.77,20.99,76.77,0.82,0.99,5838.34
1100015,Alta Floresta D'Oeste,RO,2006,1931.3,1297.29,32.56,21.09,78.65,0.76,0.96,5920.49
1100015,Alta Floresta D'Oeste,RO,2007,1906.4,1348.72,32.27,20.05,77.8,0.75,0.9,6393.95
1100015,Alta Floresta D'Oeste,RO,2008,1773.19,1369.61,32.09,20.51,76.69,0.81,1.03,6337.66
1100015,Alta Floresta D'Oeste,RO,2009,1888.26,1348.26,32.17,21.66,79.67,0.73,1.05,6202.46
1100015,Alta Floresta D'Oeste,RO,2010,1869.27,1358.81,32.9,21.3,73.82,0.94,0.89,6253.2
1100015,Alta Floresta D'Oeste,RO,2011,1712.94,1388.08,32.35,21.45,76.14,0.86,1.03,6364.26
1100015,Alta Floresta D'Oeste,RO,2012,1967.55,1367.56,32.41,21.36,76.46,0.85,0.97,6300.59
1100015,Alta Floresta D'Oeste,RO,2013,1760.24,1338.64,31.88,21.66,78.68,0.75,1.07,6155.34
1100015,Alta Floresta D'Oeste,RO,2014,2083.33,1337.46,32.18,21.95,78.63,0.78,1.03,6106.8
1100015,Alta Floresta D'Oeste,RO,2015,1763.45,1406.87,33.23,22.21,73.79,0.99,0.99,6185.03
1100015,Alta Floresta D'Oeste,RO,2016,1715.46,1383.27,32.87,21.71,75.03,0.91,1.03,6168.95
1100015,Alta Floresta D'Oeste,RO,2017,1731.5,1347.29,32.65,21.75,74.95,0.91,1.04,5991.34
1100015,Alta Floresta D'Oeste,RO,2018,1916.8,1366.69,32.01,21.48,75.89,0.85,1.14,6155.97
1100015,Alta Floresta D'Oeste,RO,2019,1935.99,1372.37,33.01,21.8,75.3,0.91,0.99,6098.32
1100015,Alta Floresta D'Oeste,RO,2020,1376.12,1426.52,33.37,21.99,71.34,1.09,1.07,6142.08
1100015,Alta Floresta D'Oeste,RO,2021,1713.92,1426.16,32.48,21.79,73.41,0.97,1.22,6244.09
1100015,Alta Floresta D'Oeste,RO,2022,1707.38,1448.63,32.45,20.85,72.51,0.96,1.27,6401.34
1100015,Alta Floresta D'Oeste,RO,2023,1541.76,1508.05,33.38,22.06,74.47,0.97,1.0,6765.93
1100015,Alta Floresta D'Oeste,RO,2024,739.6,326.89,32.63,23.6,80.82,0.74,1.05,1457.44
1100031,Cabixi,RO,2001,1580.47,1398.78,32.85,20.95,76.88,0.83,1.02,6405.73
1100031,Cabixi,RO,2002,1385.05,1444.23,33.33,20.85,77.58,0.82,1.07,6554.81
1100031,Cabixi,RO,2003,2065.24,1425.34,32.45,20.64,74.41,0.89,1.24,6301.27
1100031,Cabixi,RO,2004,1537.32,1401.18,32.45,20.79,75.32,0.87,1.22,6195.65
1100031,Cabixi,RO,2005,1679.89,1408.96,33.07,20.96,75.84,0.87,1.32,6127.85
1100031,Cabixi,RO,2006,2080.79,1383.02,32.64,20.99,76.21,0.84,1.1,6279.91
1100031,Cabixi,RO,2007,1642.07,1420.74,32.38,19.61,75.92,0.8,1.21,6502.81
1100031,Cabixi,RO,2008,1933.72,1399.55,32.15,20.01,74.14,0.88,1.09,6452.49
1100031,Cabixi,RO,2009,1954.45,1374.83,32.23,21.47,77.51,0.8,1.08,6269.23
1100031,Cabixi,RO,2010,1734.36,1367.56,32.71,20.88,72.18,0.98,0.9,6309.6
1100031,Cabixi,RO,2011,1683.64,1395.5,32.37,21.23,74.17,0.92,1.02,6369.76
1100031,Cabixi,RO,2012,1927.36,1366.43,32.46,21.13,74.4,0.91,0.89,6355.1
1100031,Cabixi,RO,2013,1890.7,1363.0,31.97,21.39,76.39,0.82,1.09,6229.48
1100031,Cabixi,RO,2014,2397.37,1330.25,32.09,21.7,77.25,0.82,1.02,6057.16
1100031,Cabixi,RO,2015,1692.69,1406.66,33.32,22.38,72.06,1.08,1.02,6059.04
1100031,Cabixi,RO,2016,1668.25,1369.45,32.65,21.2,72.93,0.97,1.05,6066.06
1100031,Cabixi,RO,2017,1845.14,1363.98,32.62,21.79,73.4,0.97,1.07,6008.3
1100031,Cabixi,RO,2018,2263.53,1407.63,32.1,21.21,73.74,0.92,1.21,6290.43
1100031,Cabixi,RO,2019,1790.16,1401.9,32.99,21.53,72.76,1.0,1.08,6175.92
1100031,Cabixi,RO,2020,1619.21,1459.53,33.26,21.86,70.34,1.12,1.09,6323.99
1100031,Cabixi,RO,2021,1580.84,1438.09,32.61,21.99,72.68,1.01,1.23,6253.05
1100031,Cabixi,RO,2022,1599.82,1452.72,32.59,20.7,72.22,0.97,1.31,6379.5
1100031,Cabixi,RO,2023,1728.28,1527.35,33.2,21.75,73.43,1.0,1.1,6822.33
1100031,Cabixi,RO,2024,666.65,341.53,32.86,23.49,80.41,0.75,1.24,1514.62
1100056,Cerejeiras,RO,2001,1507.86,1300.15,32.78,21.01,78.38,0.77,0.69,6105.86
1100056,Cerejeiras,RO,2002,1242.25,1372.06,33.28,21.11,79.17,0.76,0.75,6421.76
1100056,Cerejeiras,RO,2003,2048.51,1410.19,32.66,20.82,74.53,0.89,1.18,6199.01
1100056,Cerejeiras,RO,2004,1544.23,1380.76,32.68,20.99,75.34,0.88,1.23,6003.69
1100056,Cerejeiras,RO,2005,1648.54,1400.57,33.29,21.18,76.2,0.86,1.32,6032.02
1100056,Cerejeiras,RO,2006,1759.28,1335.16,32.81,21.23,77.54,0.8,0.99,6089.2
1100056,Cerejeiras,RO,2007,1523.18,1431.33,32.59,20.06,74.77,0.86,1.21,6483.96
1100056,Cerejeiras,RO,2008,1797.66,1406.56,32.4,20.48,74.14,0.91,1.08,6440.55
1100056,Cerejeiras,RO,2009,1894.27,1381.63,32.49,21.83,77.5,0.82,1.07,6262.16
1100056,Cerejeiras,RO,2010,1746.01,1377.8,33.03,21.31,72.18,1.01,0.9,6304.73
1100056,Cerejeiras,RO,2011,1849.73,1400.78,32.62,21.65,74.27,0.93,0.99,6386.41
1100056,Cerejeiras,RO,2012,1996.48,1376.36,32.73,21.54,74.35,0.94,0.9,6347.24
1100056,Cerejeiras,RO,2013,1920.85,1369.25,32.2,21.76,76.41,0.84,1.08,6223.04
1100056,Cerejeiras,RO,2014,2176.91,1340.54,32.36,22.04,77.18,0.84,1.01,6074.28
1100056,Cerejeiras,RO,2015,1679.94,1411.78,33.56,22.57,72.28,1.08,1.01,6081.51
1100056,Cerejeiras,RO,2016,1797.27,1377.23,32.97,21.66,72.87,1.0,1.02,6069.2
1100056,Cerejeiras,RO,2017,1848.05,1374.11,32.89,22.05,73.41,0.98,1.06,6042.86
1100056,Cerejeiras,RO,2018,2224.53,1413.67,32.32,21.62,73.72,0.94,1.2,6276.61
1100056,Cerejeiras,RO,2019,1594.76,1410.19,33.26,21.87,72.77,1.01,1.06,6182.83
1100056,Cerejeiras,RO,2020,1536.12,1465.72,33.56,22.12,70.37,1.13,1.08,6316.14
1100056,Cerejeiras,RO,2021,1712.72,1442.9,32.81,22.13,72.72,1.01,1.23,6243.93
1100056,Cerejeiras,RO,2022,1642.88,1459.02,32.82,21.02,72.63,0.97,1.3,6386.88
1100056,Cerejeiras,RO,2023,1591.56,1535.54,33.5,22.16,73.47,1.02,1.07,6815.73
1100056,Cerejeiras,RO,2024,684.94,341.99,33.13,23.82,80.35,0.77,1.23,1506.14
1100080,Costa Marques,RO,2001,1436.36,1190.52,31.39,21.19,82.82,0.59,0.54,5753.98
1100080,Costa Marques,RO,2002,1793.33,1270.93,31.78,21.67,81.91,0.64,0.59,6127.38
1100080,Costa Marques,RO,2003,1498.17,1258.19,31.92,21.48,78.4,0.76,0.72,5904.16
1100080,Costa Marques,RO,2004,1672.39,1228.91,31.71,21.42,78.96,0.74,0.82,5681.35
1100080,Costa Marques,RO,2005,1691.99,1283.37,32.27,21.52,77.81,0.79,1.01,5749.9
1100080,Costa Marques,RO,2006,1968.51,1261.2,32.35,21.44,79.55,0.73,0.92,5771.58
1100080,Costa Marques,RO,2007,1757.43,1314.33,32.35,20.73,80.68,0.67,0.86,6216.13
1100080,Costa Marques,RO,2008,1721.17,1306.96,31.88,21.04,80.08,0.71,0.96,6121.98
1100080,Costa Marques,RO,2009,2129.68,1305.27,31.98,21.93,80.48,0.7,1.01,6011.6
1100080,Costa Marques,RO,2010,1641.75,1319.81,32.77,21.58,76.12,0.87,0.91,6024.17
1100080,Costa Marques,RO,2011,1504.79,1361.06,32.24,21.61,77.31,0.81,1.05,6230.42
1100080,Costa Marques,RO,2012,1621.16,1361.16,32.29,21.58,77.51,0.81,1.01,6265.56
1100080,Costa Marques,RO,2013,1891.59,1323.34,31.94,21.85,79.86,0.71,1.03,6129.1
1100080,Costa Marques,RO,2014,2093.66,1316.02,32.16,22.08,79.59,0.74,0.99,6048.68
1100080,Costa Marques,RO,2015,1758.23,1363.93,33.03,22.29,76.92,0.87,0.98,6101.46
1100080,Costa Marques,RO,2016,1553.34,1384.91,32.86,21.97,76.52,0.86,0.99,6274.04
1100080,Costa Marques,RO,2017,1432.49,1321.39,32.63,21.97,77.54,0.82,0.97,5981.13
1100080,Costa Marques,RO,2018,1596.32,1304.3,32.0,21.64,78.34,0.77,0.99,5995.89
1100080,Costa Marques,RO,2019,1710.0,1322.62,32.72,22.13,78.0,0.81,0.85,6076.79
1100080,Costa Marques,RO,2020,1220.93,1363.06,33.1,22.22,75.33,0.93,0.91,6092.76
1100080,Costa Marques,RO,2021,1592.65,1372.06,32.39,22.09,77.19,0.83,1.05,6201.68
1100080,Costa Marques,RO,2022,1745.53,1369.25,32.53,21.42,77.19,0.82,1.07,6274.57
1100080,Costa Marques,RO,2023,1429.31,1375.7,33.3,22.35,77.28,0.87,0.9,6206.08
1100080,Costa Marques,RO,2024,880.85,295.52,32.49,23.71,82.07,0.69,1.0,1297.21
1100064,Colorado do Oeste,RO,2001,1713.98,1361.98,31.65,19.7,76.88,0.77,1.02,6390.81
1100064,Colorado do Oeste,RO,2002,1453.1,1407.94,32.18,19.68,77.59,0.77,1.06,6545.54
1100064,Colorado do Oeste,RO,2003,2069.47,1391.87,31.29,19.48,74.42,0.83,1.24,6301.74
1100064,Colorado do Oeste,RO,2004,1594.86,1368.33,31.29,19.62,75.34,0.81,1.22,6195.49
1100064,Colorado do Oeste,RO,2005,1741.19,1375.8,31.93,19.78,75.86,0.81,1.32,6130.52
1100064,Colorado do Oeste,RO,2006,2099.06,1347.29,31.5,19.82,76.23,0.78,1.09,6259.96
1100064,Colorado do Oeste,RO,2007,1664.56,1387.06,31.2,18.47,75.76,0.76,1.2,6524.18
1100064,Colorado do Oeste,RO,2008,1984.01,1371.45,30.94,19.03,74.52,0.82,1.14,6429.71
1100064,Colorado do Oeste,RO,2009,1942.09,1356.91,31.1,20.77,77.86,0.75,1.16,6284.93
1100064,Colorado do Oeste,RO,2010,1741.47,1347.65,31.62,20.2,72.37,0.93,0.92,6319.96
1100064,Colorado do Oeste,RO,2011,1820.53,1372.17,31.17,20.57,74.6,0.86,1.01,6444.06
1100064,Colorado do Oeste,RO,2012,1907.75,1373.96,31.24,20.5,74.64,0.86,1.0,6457.2
1100064,Colorado do Oeste,RO,2013,1984.25,1358.4,30.8,20.71,76.86,0.77,1.18,6316.19
1100064,Colorado do Oeste,RO,2014,2401.33,1310.29,30.96,20.92,77.41,0.77,1.05,6093.13
1100064,Colorado do Oeste,RO,2015,1803.43,1376.41,32.09,21.49,72.28,1.0,1.02,6080.72
1100064,Colorado do Oeste,RO,2016,1726.22,1340.74,31.5,20.47,73.18,0.91,1.03,6081.61
1100064,Colorado do Oeste,RO,2017,1955.63,1338.85,31.44,21.0,73.7,0.91,1.07,6048.05
1100064,Colorado do Oeste,RO,2018,2341.3,1373.55,30.91,20.5,74.29,0.85,1.2,6294.67
1100064,Colorado do Oeste,RO,2019,1834.52,1376.67,31.8,20.6,73.18,0.92,1.06,6253.36
1100064,Colorado do Oeste,RO,2020,1689.08,1421.15,32.13,21.19,70.55,1.06,1.06,6301.06
1100064,Colorado do Oeste,RO,2021,1494.82,1407.33,31.47,21.07,72.51,0.95,1.23,6261.21
1100064,Colorado do Oeste,RO,2022,1648.0,1425.09,31.46,19.96,72.22,0.92,1.3,6390.81
1100064,Colorado do Oeste,RO,2023,1772.86,1496.94,32.11,20.98,73.5,0.95,1.07,6831.28
1100064,Colorado do Oeste,RO,2024,699.69,333.34,31.82,22.56,80.46,0.71,1.23,1505.35
1100098,Espigão D'Oeste,RO,2001,2173.77,1193.44,30.8,19.79,80.96,0.62,0.52,5841.16
1100098,Espigão D'Oeste,RO,2002,1816.69,1298.87,31.86,20.03,80.39,0.66,0.59,6305.2
1100098,Espigão D'Oeste,RO,2003,1971.01,1309.21,31.38,19.76,75.45,0.81,0.93,6024.96
1100098,Espigão D'Oeste,RO,2004,2097.31,1259.36,31.14,19.71,76.95,0.75,0.95,5809.06
1100098,Espigão D'Oeste,RO,2005,1786.75,1293.24,31.89,19.88,76.29,0.79,0.97,5902.9
1100098,Espigão D'Oeste,RO,2006,2036.97,1276.92,31.53,19.91,77.64,0.74,0.84,6017.42
1100098,Espigão D'Oeste,RO,2007,1689.64,1329.07,31.27,19.23,76.82,0.74,0.91,6353.74
1100098,Espigão D'Oeste,RO,2008,1943.14,1324.0,31.02,19.59,77.01,0.75,1.04,6198.79
1100098,Espigão D'Oeste,RO,2009,2042.02,1295.5,30.97,20.55,79.53,0.69,0.98,6086.38
1100098,Espigão D'Oeste,RO,2010,1920.57,1336.8,31.73,20.19,73.56,0.89,0.93,6195.71
1100098,Espigão D'Oeste,RO,2011,1820.18,1341.15,31.23,20.32,76.1,0.8,1.01,6256.19
1100098,Espigão D'Oeste,RO,2012,1967.65,1336.08,31.21,20.23,76.01,0.81,0.97,6257.7
1100098,Espigão D'Oeste,RO,2013,2406.86,1297.7,30.76,20.64,78.25,0.72,1.0,6104.6
1100098,Espigão D'Oeste,RO,2014,2190.18,1307.42,31.02,20.86,78.2,0.74,0.95,6131.77
1100098,Espigão D'Oeste,RO,2015,1789.38,1364.18,31.96,21.05,74.45,0.9,1.0,6125.65
1100098,Espigão D'Oeste,RO,2016,1912.15,1363.52,31.79,20.62,75.26,0.85,1.0,6265.87
1100098,Espigão D'Oeste,RO,2017,2080.89,1323.65,31.44,20.54,75.16,0.84,0.94,6098.94
1100098,Espigão D'Oeste,RO,2018,1931.86,1327.84,30.77,20.43,76.93,0.76,0.95,6291.37
1100098,Espigão D'Oeste,RO,2019,2120.78,1374.98,31.87,20.65,75.69,0.84,0.9,6400.71
1100098,Espigão D'Oeste,RO,2020,1815.95,1402.62,32.17,20.85,71.54,1.0,0.93,6342.84
1100098,Espigão D'Oeste,RO,2021,1956.68,1388.34,31.25,20.65,73.55,0.9,1.17,6242.84
1100098,Espigão D'Oeste,RO,2022,1901.35,1395.76,31.36,20.17,74.89,0.84,1.23,6364.58
1100098,Espigão D'Oeste,RO,2023,1585.46,1439.42,32.28,20.96,75.67,0.87,0.86,6731.53
1100098,Espigão D'Oeste,RO,2024,762.22,308.16,31.32,22.42,81.97,0.64,0.91,1415.81
1100106,Guajará-Mirim,RO,2001,1433.71,1151.37,31.21,21.27,86.25,0.47,0.41,5617.32
1100106,Guajará-Mirim,RO,2002,1834.16,1240.99,31.69,21.73,84.16,0.56,0.48,6036.74
1100106,Guajará-Mirim,RO,2003,1442.25,1211.56,31.79,21.42,82.43,0.61,0.52,5832.52
1100106,Guajará-Mirim,RO,2004,1597.47,1172.1,31.56,21.43,82.42,0.61,0.6,5567.62
1100106,Guajará-Mirim,RO,2005,1712.78,1224.81,32.18,21.53,81.25,0.66,0.59,5812.1
1100106,Guajará-Mirim,RO,2006,1638.24,1218.31,32.27,21.45,82.74,0.61,0.63,5772.67
1100106,Guajará-Mirim,RO,2007,1859.21,1302.97,32.28,20.85,80.8,0.67,0.83,6160.99
1100106,Guajará-Mirim,RO,2008,1728.67,1291.25,31.69,21.1,80.51,0.69,0.93,6062.76
1100106,Guajará-Mirim,RO,2009,2015.59,1285.77,31.67,21.73,81.63,0.65,0.95,6004.38
1100106,Guajará-Mirim,RO,2010,1505.68,1315.0,32.41,21.61,76.81,0.83,0.96,5953.17
1100106,Guajará-Mirim,RO,2011,1450.5,1324.36,31.92,21.48,77.85,0.78,0.93,6154.55
1100106,Guajará-Mirim,RO,2012,1301.56,1334.24,32.06,21.35,78.87,0.75,0.89,6241.68
1100106,Guajará-Mirim,RO,2013,1872.5,1311.46,31.72,21.64,80.29,0.69,0.97,6120.62
1100106,Guajará-Mirim,RO,2014,2223.08,1286.08,31.93,21.82,80.34,0.7,0.91,5961.49
1100106,Guajará-Mirim,RO,2015,1914.01,1314.59,32.73,22.05,79.06,0.78,0.92,5947.51
1100106,Guajará-Mirim,RO,2016,1882.52,1359.73,32.67,21.92,77.88,0.81,0.94,6213.72
1100106,Guajará-Mirim,RO,2017,1459.47,1280.55,32.27,21.77,79.33,0.74,0.92,5863.78
1100106,Guajará-Mirim,RO,2018,1571.11,1270.52,31.84,21.54,80.35,0.69,0.92,5893.79
1100106,Guajará-Mirim,RO,2019,1921.78,1291.66,32.52,22.06,79.13,0.76,0.8,5955.37
1100106,Guajará-Mirim,RO,2020,1568.61,1332.04,32.65,22.12,77.96,0.81,0.89,6049.09
1100106,Guajará-Mirim,RO,2021,1915.33,1313.97,32.21,21.91,78.01,0.79,0.88,6088.1
1100106,Guajará-Mirim,RO,2022,1983.0,1350.98,32.35,21.59,78.06,0.79,0.99,6250.06
1100106,Guajará-Mirim,RO,2023,1842.9,1328.05,33.04,22.29,78.69,0.81,0.78,6065.17
1100106,Guajará-Mirim,RO,2024,938.93,283.24,32.19,23.62,83.12,0.64,0.83,1261.08
1100114,Jaru,RO,2001,1987.2,1158.33,31.29,21.14,84.75,0.52,0.38,5667.43
1100114,Jaru,RO,2002,1877.64,1261.97,31.87,21.66,83.04,0.6,0.43,6155.97
1100114,Jaru,RO,2003,1695.52,1255.27,31.96,21.46,78.49,0.75,0.63,5945.0
1100114,Jaru,RO,2004,1977.35,1220.82,31.74,21.41,79.42,0.72,0.65,5749.68
1100114,Jaru,RO,2005,1685.75,1245.13,32.4,21.46,81.03,0.67,0.56,5932.75
1100114,Jaru,RO,2006,1798.12,1239.5,32.45,21.42,82.91,0.61,0.62,5861.27
1100114,Jaru,RO,2007,1772.1,1292.17,32.41,20.79,80.72,0.67,0.81,6083.39
1100114,Jaru,RO,2008,1734.03,1300.67,31.88,21.02,79.77,0.71,1.02,5989.87
1100114,Jaru,RO,2009,2260.62,1300.05,31.89,21.72,79.8,0.72,1.0,5958.66
1100114,Jaru,RO,2010,1707.05,1348.26,32.85,21.75,74.99,0.91,0.97,6036.74
1100114,Jaru,RO,2011,1830.92,1356.25,31.98,21.47,76.34,0.84,1.02,6208.75
1100114,Jaru,RO,2012,1825.59,1362.13,32.16,21.31,76.49,0.84,0.98,6267.91
1100114,Jaru,RO,2013,2103.06,1317.5,31.75,21.64,78.68,0.75,0.99,6098.63
1100114,Jaru,RO,2014,2229.7,1327.54,32.08,21.81,78.29,0.78,0.97,6089.68
1100114,Jaru,RO,2015,1871.32,1369.96,33.05,21.95,75.89,0.9,0.97,6088.73
1100114,Jaru,RO,2016,2033.93,1380.66,32.65,21.81,75.39,0.89,0.97,6234.77
1100114,Jaru,RO,2017,1869.92,1288.18,32.51,21.8,76.15,0.86,0.92,5732.15
1100114,Jaru,RO,2018,1980.35,1312.39,31.91,21.4,77.16,0.8,1.0,5985.37
1100114,Jaru,RO,2019,2255.47,1331.48,32.4,22.05,76.63,0.85,0.88,6087.16
1100114,Jaru,RO,2020,1956.26,1357.63,32.84,22.19,74.56,0.95,0.93,6051.29
1100114,Jaru,RO,2021,2299.25,1389.41,32.27,22.05,76.34,0.86,1.12,6251.0
