CD_MUN,NM_MUN,UF,year,month,pr,ETo,Tmax,Tmin,RH,VPD,u2,Rs
1700251,Abreulândia,TO,2001,1,159.27,120.89,31.75,22.06,83.27,0.6,1.14,551.18
1700251,Abreulândia,TO,2001,2,250.8,109.27,31.62,21.83,84.96,0.53,1.21,506.11
1700251,Abreulândia,TO,2001,3,282.33,110.55,31.53,21.98,86.74,0.47,1.08,513.0
1700251,Abreulândia,TO,2001,4,121.46,113.47,32.37,22.03,82.91,0.62,1.07,532.38
1700251,Abreulândia,TO,2001,5,66.72,118.48,33.66,22.18,79.74,0.77,1.07,550.23
1700251,Abreulândia,TO,2001,6,15.59,117.87,33.89,20.47,70.0,1.08,1.15,542.75
1700251,Abreulândia,TO,2001,7,0.3,141.93,35.0,19.47,62.48,1.35,1.36,629.4
1700251,Abreulândia,TO,2001,8,3.5,166.8,35.55,19.79,54.19,1.7,1.68,673.23
1700251,Abreulândia,TO,2001,9,54.82,140.39,35.5,22.42,65.2,1.41,1.26,572.6
1700251,Abreulândia,TO,2001,10,243.01,120.12,32.86,22.0,81.31,0.69,1.25,528.55
1700251,Abreulândia,TO,2001,11,333.7,115.26,32.41,22.22,83.2,0.62,1.13,516.83
1700251,Abreulândia,TO,2001,12,384.49,114.08,31.69,22.27,85.84,0.51,1.16,521.49
1700251,Abreulândia,TO,2002,1,370.17,109.83,30.68,22.14,87.27,0.45,1.28,510.8
1700251,Abreulândia,TO,2002,2,273.64,114.8,32.34,22.52,82.2,0.67,1.12,521.81
1700251,Abreulândia,TO,2002,3,285.87,114.9,31.8,22.14,84.06,0.58,1.04,529.65
1700251,Abreulândia,TO,2002,4,170.43,119.51,33.06,22.13,79.07,0.78,1.05,552.65
1700251,Abreulândia,TO,2002,5,75.04,126.37,33.81,21.96,74.87,0.94,1.13,583.06
1700251,Abreulândia,TO,2002,6,0.05,127.19,34.25,20.12,64.75,1.27,1.29,571.5
1700251,Abreulândia,TO,2002,7,3.79,136.7,35.35,20.4,60.45,1.48,1.14,611.34
1700251,Abreulândia,TO,2002,8,1.54,166.39,36.55,20.17,51.91,1.86,1.38,694.44
1700251,Abreulândia,TO,2002,9,97.9,140.8,35.33,22.12,62.83,1.49,1.25,567.26
1700251,Abreulândia,TO,2002,10,133.71,140.85,34.06,22.0,73.65,1.01,1.18,615.27
1700251,Abreulândia,TO,2002,11,158.22,140.13,33.83,22.01,76.99,0.88,1.27,621.92
1700251,Abreulândia,TO,2002,12,332.07,117.26,31.92,22.69,82.12,0.66,1.26,520.23
1700251,Abreulândia,TO,2003,1,343.17,124.47,32.41,22.83,81.13,0.71,1.12,556.36
1700251,Abreulândia,TO,2003,2,267.02,107.38,31.82,22.53,81.79,0.67,1.08,485.37
1700251,Abreulândia,TO,2003,3,304.54,110.04,31.45,22.39,83.72,0.58,0.99,504.05
1700251,Abreulândia,TO,2003,4,153.28,121.25,33.08,22.78,79.48,0.78,1.02,561.44
1700251,Abreulândia,TO,2003,5,111.36,120.28,33.11,22.4,74.82,0.95,1.13,550.23
1700251,Abreulândia,TO,2003,6,1.48,124.57,34.4,20.19,63.87,1.31,1.14,571.65
1700251,Abreulândia,TO,2003,7,0.0,147.2,34.96,19.11,54.61,1.62,1.38,642.44
1700251,Abreulândia,TO,2003,8,45.05,147.35,36.08,21.07,55.45,1.75,1.22,614.64
1700251,Abreulândia,TO,2003,9,36.76,153.95,36.23,22.69,58.53,1.71,1.25,631.03
1700251,Abreulândia,TO,2003,10,186.9,131.69,33.93,22.89,72.12,1.09,1.2,550.7
1700251,Abreulândia,TO,2003,11,338.17,118.59,32.27,22.44,79.62,0.76,1.16,525.63
1700251,Abreulândia,TO,2003,12,227.14,127.9,32.7,22.45,79.64,0.76,1.21,564.68
1700251,Abreulândia,TO,2004,1,373.78,103.08,30.73,22.55,84.7,0.54,1.19,457.39
1700251,Abreulândia,TO,2004,2,362.77,98.17,30.72,22.59,84.44,0.55,1.13,441.8
1700251,Abreulândia,TO,2004,3,307.71,106.87,31.6,22.89,82.93,0.63,1.03,476.24
1700251,Abreulândia,TO,2004,4,191.41,116.59,32.93,22.95,78.77,0.81,1.03,529.71
1700251,Abreulândia,TO,2004,5,20.07,132.3,34.38,22.69,70.21,1.16,1.07,603.64
1700251,Abreulândia,TO,2004,6,5.43,126.57,34.18,20.52,62.51,1.36,1.27,562.39
1700251,Abreulândia,TO,2004,7,0.73,141.77,34.83,19.99,57.33,1.55,1.27,625.79
1700251,Abreulândia,TO,2004,8,22.9,156.26,36.34,20.61,52.15,1.86,1.26,652.97
1700251,Abreulândia,TO,2004,9,16.05,157.94,36.73,22.37,53.82,1.91,1.27,630.88
1700251,Abreulândia,TO,2004,10,193.73,129.64,33.71,22.78,73.42,1.04,1.03,555.57
1700251,Abreulândia,TO,2004,11,264.03,125.14,33.04,22.8,77.15,0.88,1.04,553.27
1700251,Abreulândia,TO,2004,12,208.36,122.22,32.66,22.79,78.09,0.83,0.96,541.91
1700251,Abreulândia,TO,2005,1,264.69,119.97,32.28,22.98,80.56,0.73,1.03,532.48
1700251,Abreulândia,TO,2005,2,308.92,111.17,32.21,23.16,80.86,0.72,1.1,497.15
1700251,Abreulândia,TO,2005,3,376.9,109.17,31.4,22.92,83.32,0.61,0.98,494.94
1700251,Abreulândia,TO,2005,4,206.71,122.07,33.11,23.44,77.15,0.9,1.07,549.19
1700251,Abreulândia,TO,2005,5,59.58,121.86,32.6,22.55,71.65,1.06,1.19,548.19
1700251,Abreulândia,TO,2005,6,10.66,128.62,33.77,21.83,63.02,1.38,1.27,579.82
1700251,Abreulândia,TO,2005,7,0.0,146.38,34.73,19.62,53.85,1.67,1.37,634.43
1700251,Abreulândia,TO,2005,8,0.0,168.54,36.66,21.38,45.85,2.18,1.43,671.19
1700251,Abreulândia,TO,2005,9,56.03,161.17,36.83,23.08,51.34,2.1,1.38,611.55
1700251,Abreulândia,TO,2005,10,70.36,146.69,35.39,23.17,64.78,1.45,1.09,608.98
1700251,Abreulândia,TO,2005,11,189.25,118.79,33.25,23.12,76.77,0.9,1.01,511.65
1700251,Abreulândia,TO,2005,12,362.45,110.86,31.34,22.74,80.28,0.72,0.99,490.85
1700251,Abreulândia,TO,2006,1,233.25,133.79,33.02,22.68,75.9,0.92,1.09,592.8
1700251,Abreulândia,TO,2006,2,247.98,108.09,31.65,22.64,81.16,0.68,1.01,489.93
1700251,Abreulândia,TO,2006,3,253.94,114.08,31.4,22.82,82.56,0.63,0.99,522.27
1700251,Abreulândia,TO,2006,4,290.86,93.1,30.41,22.62,84.67,0.54,0.88,436.09
1700251,Abreulândia,TO,2006,5,137.03,105.94,31.8,22.71,78.05,0.8,0.98,491.48
1700251,Abreulândia,TO,2006,6,0.0,129.9,33.19,20.45,61.22,1.37,1.39,579.66
1700251,Abreulândia,TO,2006,7,0.0,140.29,34.41,19.89,55.65,1.6,1.35,608.04
1700251,Abreulândia,TO,2006,8,0.65,165.78,36.37,21.08,48.97,2.02,1.44,668.99
1700251,Abreulândia,TO,2006,9,95.21,156.41,36.23,22.65,57.38,1.78,1.3,635.9
1700251,Abreulândia,TO,2006,10,151.71,131.18,33.63,23.55,72.91,1.08,1.09,558.72
1700251,Abreulândia,TO,2006,11,202.81,125.96,32.83,23.2,76.85,0.89,1.15,548.25
1700251,Abreulândia,TO,2006,12,164.9,126.31,32.77,22.99,78.79,0.81,1.08,557.14
1700251,Abreulândia,TO,2007,1,174.94,128.0,32.75,23.01,79.72,0.77,1.06,571.28
1700251,Abreulândia,TO,2007,2,493.79,89.72,30.13,22.31,85.76,0.49,1.02,409.34
1700251,Abreulândia,TO,2007,3,171.39,129.44,32.75,22.59,76.54,0.89,0.98,581.02
1700251,Abreulândia,TO,2007,4,134.86,110.81,32.5,23.0,79.0,0.79,0.98,499.86
1700251,Abreulândia,TO,2007,5,59.35,123.65,33.88,22.3,70.4,1.13,0.97,567.83
1700251,Abreulândia,TO,2007,6,2.6,132.25,34.35,20.55,58.32,1.52,1.36,566.0
1700251,Abreulândia,TO,2007,7,0.0,143.87,35.59,20.56,52.92,1.79,1.31,603.96
1700251,Abreulândia,TO,2007,8,0.55,178.16,36.57,20.92,44.53,2.19,1.71,673.86
1700251,Abreulândia,TO,2007,9,48.37,172.17,37.09,22.14,48.78,2.15,1.53,644.07
1700251,Abreulândia,TO,2007,10,79.38,150.57,35.34,22.95,62.74,1.53,1.23,610.71
1700251,Abreulândia,TO,2007,11,213.86,120.28,33.24,22.76,75.33,0.96,0.95,521.07
1700251,Abreulândia,TO,2007,12,227.49,129.95,32.56,22.73,76.3,0.89,1.05,577.25
1700251,Abreulândia,TO,2008,1,342.65,118.13,31.39,22.29,81.05,0.68,0.89,541.12
1700251,Abreulândia,TO,2008,2,349.63,108.15,31.18,22.24,82.17,0.63,0.96,496.15
1700251,Abreulândia,TO,2008,3,326.98,107.33,30.63,22.07,83.78,0.56,0.91,499.34
1700251,Abreulândia,TO,2008,4,247.24,104.2,31.64,22.68,81.61,0.67,0.9,485.26
1700251,Abreulândia,TO,2008,5,66.04,110.55,32.47,22.15,74.92,0.92,0.84,521.33
1700251,Abreulândia,TO,2008,6,0.0,122.07,33.86,19.35,62.81,1.3,1.09,571.5
1700251,Abreulândia,TO,2008,7,0.0,137.17,34.71,18.49,55.49,1.55,1.24,603.33
1700251,Abreulândia,TO,2008,8,0.16,153.9,37.0,20.04,47.65,2.04,1.2,623.91
1700251,Abreulândia,TO,2008,9,22.42,155.95,37.17,21.63,54.69,1.87,1.17,630.88
1700251,Abreulândia,TO,2008,10,106.47,147.86,35.41,22.17,65.86,1.38,1.13,617.62
1700251,Abreulândia,TO,2008,11,267.61,119.61,32.69,22.5,78.9,0.8,1.05,527.36
1700251,Abreulândia,TO,2008,12,290.01,115.82,31.64,22.33,82.74,0.62,0.95,528.4
1700251,Abreulândia,TO,2009,1,224.81,129.74,32.4,22.48,79.76,0.75,0.98,592.33
1700251,Abreulândia,TO,2009,2,240.04,108.86,31.49,22.17,82.04,0.64,0.86,505.79
1700251,Abreulândia,TO,2009,3,246.2,119.66,31.77,22.58,82.49,0.64,0.88,556.67
1700251,Abreulândia,TO,2009,4,311.2,97.04,30.71,22.49,85.3,0.52,0.89,457.61
1700251,Abreulândia,TO,2009,5,273.82,98.73,31.06,22.07,82.02,0.63,0.84,477.34
1700251,Abreulândia,TO,2009,6,10.82,110.55,33.07,21.01,72.49,0.99,0.89,537.57
1700251,Abreulândia,TO,2009,7,0.12,126.16,34.98,19.58,63.09,1.34,0.94,587.78
1700251,Abreulândia,TO,2009,8,22.67,143.97,36.32,20.32,57.51,1.64,1.07,623.44
1700251,Abreulândia,TO,2009,9,96.48,143.77,35.85,22.35,64.92,1.43,1.14,606.68
1700251,Abreulândia,TO,2009,10,229.28,121.76,33.04,22.74,76.35,0.9,1.07,525.41
1700251,Abreulândia,TO,2009,11,285.91,122.27,32.9,22.7,78.04,0.83,1.02,540.24
1700251,Abreulândia,TO,2009,12,264.06,114.54,31.53,22.24,80.43,0.7,1.11,507.19
1700251,Abreulândia,TO,2010,1,215.41,125.34,32.23,22.55,79.4,0.77,1.02,563.27
1700251,Abreulândia,TO,2010,2,213.62,111.27,32.71,22.93,79.95,0.76,1.1,490.87
1700251,Abreulândia,TO,2010,3,240.93,126.21,32.76,23.17,81.94,0.69,0.94,575.84
1700251,Abreulândia,TO,2010,4,165.15,118.48,33.15,23.05,78.32,0.85,0.86,546.36
1700251,Abreulândia,TO,2010,5,47.01,124.93,34.72,22.88,71.34,1.14,0.91,569.55
1700251,Abreulândia,TO,2010,6,0.0,123.65,34.95,20.74,64.41,1.33,1.08,560.5
1700251,Abreulândia,TO,2010,7,0.0,139.01,35.66,19.45,56.68,1.59,1.2,606.0
1700251,Abreulândia,TO,2010,8,0.0,151.24,36.98,18.55,49.36,1.89,1.14,632.7
1700251,Abreulândia,TO,2010,9,3.07,165.78,38.42,21.67,43.22,2.42,1.44,575.11
1700251,Abreulândia,TO,2010,10,127.67,136.45,35.08,22.99,67.69,1.33,1.2,546.31
1700251,Abreulândia,TO,2010,11,213.33,125.6,32.99,22.7,76.75,0.89,1.07,551.08
1700251,Abreulândia,TO,2010,12,253.5,119.87,31.84,22.57,79.51,0.75,1.04,535.31
1700251,Abreulândia,TO,2011,1,280.31,119.3,31.2,22.09,81.12,0.67,1.01,547.25
1700251,Abreulândia,TO,2011,2,269.03,101.44,30.7,22.04,82.19,0.62,0.98,465.58
1700251,Abreulândia,TO,2011,3,365.34,113.93,31.36,22.52,81.94,0.65,0.96,522.74
1700251,Abreulândia,TO,2011,4,203.27,109.73,32.05,22.4,81.57,0.67,0.87,515.42
1700251,Abreulândia,TO,2011,5,44.5,114.65,33.02,22.05,76.09,0.89,0.91,540.18
1700251,Abreulândia,TO,2011,6,0.0,121.61,34.56,20.23,65.76,1.25,0.99,573.54
1700251,Abreulândia,TO,2011,7,0.0,136.6,35.25,19.69,55.19,1.64,1.21,589.66
1700251,Abreulândia,TO,2011,8,3.73,155.49,37.15,20.13,52.3,1.87,1.13,664.28
1700251,Abreulândia,TO,2011,9,0.0,162.6,37.97,20.67,47.36,2.15,1.17,653.65
1700251,Abreulândia,TO,2011,10,257.18,135.32,33.74,22.23,72.33,1.07,1.13,580.39
1700251,Abreulândia,TO,2011,11,247.71,112.75,31.51,22.36,79.78,0.73,1.05,504.11
1700251,Abreulândia,TO,2011,12,288.24,127.34,32.31,22.43,79.68,0.75,0.96,581.02
1700251,Abreulândia,TO,2012,1,353.12,101.8,30.14,21.78,84.14,0.54,0.93,464.93
1700251,Abreulândia,TO,2012,2,243.02,107.07,30.82,21.54,81.1,0.65,0.95,495.37
1700251,Abreulândia,TO,2012,3,221.28,120.94,32.08,22.17,81.34,0.68,0.89,561.86
1700251,Abreulândia,TO,2012,4,151.73,118.54,33.33,22.52,79.36,0.78,0.78,556.57
1700251,Abreulândia,TO,2012,5,62.95,118.79,33.37,21.95,75.18,0.93,0.91,562.01
1700251,Abreulândia,TO,2012,6,43.48,116.08,33.99,20.75,70.56,1.07,0.86,564.43
1700251,Abreulândia,TO,2012,7,0.0,133.12,35.35,18.74,59.61,1.44,1.0,618.41
1700251,Abreulândia,TO,2012,8,2.11,164.34,36.15,18.68,48.3,1.89,1.51,652.81
1700251,Abreulândia,TO,2012,9,6.32,150.68,36.92,21.11,53.07,1.88,1.2,593.96
1700251,Abreulândia,TO,2012,10,153.14,145.15,35.89,23.37,62.45,1.59,1.18,570.65
1700251,Abreulândia,TO,2012,11,313.57,114.24,32.67,23.03,77.26,0.86,1.16,479.91
1700251,Abreulândia,TO,2012,12,216.04,129.49,32.31,21.57,79.55,0.73,1.09,592.02
1700251,Abreulândia,TO,2013,1,422.27,115.67,30.66,21.97,82.0,0.63,1.11,529.03
1700251,Abreulândia,TO,2013,2,196.72,111.37,31.79,21.89,81.52,0.66,1.08,510.98
1700251,Abreulândia,TO,2013,3,338.9,120.84,31.68,22.43,81.7,0.66,1.06,555.1
1700251,Abreulândia,TO,2013,4,207.24,112.8,31.99,22.31,80.85,0.7,0.97,528.61
1700251,Abreulândia,TO,2013,5,44.85,118.69,33.34,21.44,76.33,0.87,0.95,563.74
1700251,Abreulândia,TO,2013,6,28.51,115.16,33.94,19.86,71.02,1.03,0.94,556.89
1700251,Abreulândia,TO,2013,7,7.17,131.48,34.95,18.5,62.18,1.33,1.04,612.44
1700251,Abreulândia,TO,2013,8,0.88,154.87,36.67,18.19,52.26,1.75,1.19,660.51
1700251,Abreulândia,TO,2013,9,70.51,151.85,36.07,21.01,60.13,1.56,1.46,594.9
1700251,Abreulândia,TO,2013,10,141.88,138.44,34.05,21.68,70.62,1.12,1.22,585.42
1700251,Abreulândia,TO,2013,11,207.31,120.94,31.83,21.62,79.27,0.74,1.2,544.63
1700251,Abreulândia,TO,2013,12,341.46,107.38,30.61,22.14,82.37,0.62,1.11,481.43
1700251,Abreulândia,TO,2014,1,320.67,118.74,30.97,21.05,81.01,0.65,1.04,548.19
1700251,Abreulândia,TO,2014,2,297.34,98.01,30.52,21.68,83.21,0.58,0.99,450.03
1700251,Abreulândia,TO,2014,3,282.39,116.49,31.47,22.04,82.61,0.62,0.94,541.44
1700251,Abreulândia,TO,2014,4,201.42,111.78,31.8,21.96,81.3,0.67,0.92,530.34
1700251,Abreulândia,TO,2014,5,75.18,117.61,33.58,21.42,75.02,0.92,0.86,558.72
1700251,Abreulândia,TO,2014,6,0.0,120.17,34.37,18.92,67.65,1.13,1.01,572.44
1700251,Abreulândia,TO,2014,7,0.0,135.12,35.49,18.16,60.46,1.4,1.17,600.97
1700251,Abreulândia,TO,2014,8,1.27,149.65,36.55,17.58,53.15,1.67,1.16,637.89
1700251,Abreulândia,TO,2014,9,52.68,135.43,35.62,21.34,63.4,1.44,0.9,593.17
1700251,Abreulândia,TO,2014,10,147.32,139.47,34.26,21.59,69.65,1.17,1.19,589.35
1700251,Abreulândia,TO,2014,11,173.49,123.81,32.56,22.36,78.45,0.8,1.1,552.96
1700251,Abreulândia,TO,2014,12,225.42,116.64,31.31,21.86,81.72,0.64,1.01,535.15
1700251,Abreulândia,TO,2015,1,196.11,123.76,31.96,21.15,80.77,0.68,0.86,575.84
1700251,Abreulândia,TO,2015,2,222.71,104.61,31.28,21.55,81.58,0.64,1.03,478.93
1700251,Abreulândia,TO,2015,3,368.64,117.26,31.49,22.06,82.16,0.63,0.99,542.54
1700251,Abreulândia,TO,2015,4,178.53,106.15,31.79,22.21,83.1,0.61,0.83,501.28
1700251,Abreulândia,TO,2015,5,72.35,116.74,32.48,21.59,77.74,0.8,1.0,558.72
1700251,Abreulândia,TO,2015,6,0.0,116.9,33.82,18.91,67.87,1.1,1.04,555.47
1700251,Abreulândia,TO,2015,7,5.01,127.8,34.72,18.25,62.64,1.29,1.04,589.98
1700251,Abreulândia,TO,2015,8,9.86,151.85,36.51,17.5,53.3,1.67,1.2,646.53
1700251,Abreulândia,TO,2015,9,22.16,150.57,37.5,20.37,56.96,1.72,1.29,581.55
1700251,Abreulândia,TO,2015,10,120.83,143.46,36.17,22.08,62.53,1.54,1.2,558.56
1700251,Abreulândia,TO,2015,11,168.83,125.7,34.07,22.34,74.24,1.0,1.1,529.87
1700251,Abreulândia,TO,2015,12,142.39,125.6,32.96,22.24,76.7,0.88,0.86,560.91
1700251,Abreulândia,TO,2016,1,437.67,105.84,31.06,22.73,84.0,0.57,1.01,474.52
1700251,Abreulândia,TO,2016,2,62.95,145.3,34.49,22.43,73.39,1.05,0.98,656.54
1700251,Abreulândia,TO,2016,3,277.96,121.25,32.06,22.69,81.99,0.67,0.93,559.5
1700251,Abreulândia,TO,2016,4,83.7,121.86,33.49,22.4,78.75,0.81,1.01,559.09
1700251,Abreulândia,TO,2016,5,7.79,122.17,34.2,21.22,74.75,0.94,0.86,580.71
1700251,Abreulândia,TO,2016,6,54.54,120.58,34.08,20.23,69.65,1.09,1.15,552.17
1700251,Abreulândia,TO,2016,7,0.0,143.31,35.84,17.82,57.37,1.5,1.32,616.84
1700251,Abreulândia,TO,2016,8,0.14,152.31,37.51,19.15,54.48,1.76,1.09,649.51
1700251,Abreulândia,TO,2016,9,70.61,139.98,36.28,21.8,60.63,1.61,1.2,556.26
1700251,Abreulândia,TO,2016,10,128.02,149.09,35.1,21.88,71.02,1.14,1.22,638.2
1700251,Abreulândia,TO,2016,11,188.61,128.16,33.43,22.02,78.6,0.82,1.16,564.74
1700251,Abreulândia,TO,2016,12,177.95,124.27,32.06,21.94,80.31,0.71,1.19,557.46
1700251,Abreulândia,TO,2017,1,185.89,129.18,32.25,21.5,81.45,0.66,1.12,594.85
1700251,Abreulândia,TO,2017,2,301.43,100.57,30.43,21.94,84.06,0.55,1.17,463.06
1700251,Abreulândia,TO,2017,3,244.36,124.83,31.97,22.17,82.16,0.64,1.05,579.61
1700251,Abreulândia,TO,2017,4,170.28,113.31,32.39,22.31,82.68,0.63,0.94,533.17
1700251,Abreulândia,TO,2017,5,35.01,123.7,33.89,21.55,76.15,0.89,0.89,593.12
1700251,Abreulândia,TO,2017,6,7.04,119.97,33.93,18.09,69.7,1.01,1.03,586.42
1700251,Abreulândia,TO,2017,7,0.0,137.78,33.62,15.99,59.58,1.27,1.32,642.91
1700251,Abreulândia,TO,2017,8,1.67,155.18,37.32,17.89,53.01,1.74,1.14,664.12
1700251,Abreulândia,TO,2017,9,6.13,171.25,37.8,19.34,43.53,2.21,1.33,670.93
1700251,Abreulândia,TO,2017,10,81.27,155.39,36.28,21.88,60.3,1.62,1.41,592.02
1700251,Abreulândia,TO,2017,11,266.82,120.48,32.74,22.57,74.25,0.97,1.15,512.43
1700251,Abreulândia,TO,2017,12,325.39,117.82,31.74,22.01,82.23,0.64,1.13,531.38
1700251,Abreulândia,TO,2018,1,297.43,127.85,31.74,21.4,81.58,0.65,0.96,600.97
1700251,Abreulândia,TO,2018,2,422.09,99.6,30.28,21.92,84.77,0.53,0.98,463.69
1700251,Abreulândia,TO,2018,3,313.46,117.31,31.47,22.33,82.93,0.61,1.04,543.01
1700251,Abreulândia,TO,2018,4,152.6,106.15,31.22,21.94,81.6,0.65,1.01,498.92
1700251,Abreulândia,TO,2018,5,23.09,122.07,33.03,21.14,73.52,0.95,1.06,575.37
1700251,Abreulândia,TO,2018,6,0.95,121.2,34.06,17.97,65.91,1.14,1.08,578.41
1700251,Abreulândia,TO,2018,7,0.0,135.48,35.12,16.74,58.03,1.4,1.1,628.3
1700251,Abreulândia,TO,2018,8,17.62,143.97,36.18,18.99,57.61,1.57,1.14,615.74
1700251,Abreulândia,TO,2018,9,57.03,135.12,35.68,20.61,61.81,1.46,1.07,561.44
1700251,Abreulândia,TO,2018,10,180.82,134.86,34.18,22.02,75.36,0.94,1.07,589.03
1700251,Abreulândia,TO,2018,11,230.58,115.21,32.38,22.52,80.54,0.72,0.99,512.12
1700251,Abreulândia,TO,2018,12,267.44,117.56,31.93,22.11,79.41,0.76,0.84,533.42
1700251,Abreulândia,TO,2019,1,283.04,122.73,32.19,21.86,82.25,0.64,1.02,561.07
1700251,Abreulândia,TO,2019,2,223.61,105.64,31.62,22.35,82.49,0.63,1.11,475.47
1700251,Abreulândia,TO,2019,3,322.26,107.84,31.4,22.35,83.06,0.6,1.11,485.98
1700251,Abreulândia,TO,2019,4,164.99,108.09,32.34,22.52,81.96,0.67,1.04,496.57
1700251,Abreulândia,TO,2019,5,68.44,119.97,33.74,21.92,77.65,0.84,0.93,567.36
1700251,Abreulândia,TO,2019,6,13.23,124.22,34.36,18.85,67.74,1.12,1.13,585.79
1700251,Abreulândia,TO,2019,7,0.25,129.44,34.87,17.63,61.18,1.32,1.03,604.58
1700251,Abreulândia,TO,2019,8,0.0,151.7,36.64,17.33,53.64,1.65,1.25,631.29
1700251,Abreulândia,TO,2019,9,40.03,150.17,37.68,19.99,56.13,1.75,1.26,579.19
1700251,Abreulândia,TO,2019,10,160.65,130.56,33.62,21.53,76.68,0.87,1.18,569.87
1700251,Abreulândia,TO,2019,11,206.88,124.88,32.92,21.91,79.11,0.77,1.1,557.2
1700251,Abreulândia,TO,2019,12,174.13,131.43,32.75,22.03,79.92,0.74,1.07,595.63
1700251,Abreulândia,TO,2020,1,340.84,120.43,31.68,22.66,82.64,0.63,1.04,548.82
1700251,Abreulândia,TO,2020,2,309.78,111.63,31.66,22.52,82.88,0.62,1.15,505.73
1700251,Abreulândia,TO,2020,3,372.18,109.99,31.02,22.7,84.51,0.56,1.1,505.62
1700251,Abreulândia,TO,2020,4,118.01,111.27,32.15,22.72,81.36,0.69,1.04,512.9
1700251,Abreulândia,TO,2020,5,53.6,110.81,32.78,22.16,77.72,0.82,0.99,516.62
1700251,Abreulândia,TO,2020,6,0.15,119.56,33.86,19.43,68.29,1.1,1.09,563.17
1700251,Abreulândia,TO,2020,7,0.0,135.17,34.95,17.44,59.32,1.38,1.2,603.49
1700251,Abreulândia,TO,2020,8,1.04,151.14,36.65,18.36,52.77,1.74,1.21,631.13
1700251,Abreulândia,TO,2020,9,12.39,162.91,37.79,19.66,49.74,1.98,1.32,631.19
1700251,Abreulândia,TO,2020,10,82.85,141.98,36.0,22.38,63.68,1.51,1.08,570.81
1700251,Abreulândia,TO,2020,11,256.81,128.72,33.68,22.85,73.03,1.06,1.08,549.5
1700251,Abreulândia,TO,2020,12,255.6,122.37,33.25,22.34,76.47,0.9,0.95,532.64
1700251,Abreulândia,TO,2021,1,267.82,113.93,32.33,22.04,80.71,0.71,0.89,506.72
1700251,Abreulândia,TO,2021,2,456.8,86.7,30.34,22.33,85.64,0.5,0.94,388.6
1700251,Abreulândia,TO,2021,3,346.18,108.35,31.26,22.15,83.12,0.6,0.9,497.61
1700251,Abreulândia,TO,2021,4,156.11,104.67,31.74,22.37,82.74,0.63,1.01,484.16
1700251,Abreulândia,TO,2021,5,23.94,119.97,33.4,20.8,74.56,0.91,0.97,570.65
1700251,Abreulândia,TO,2021,6,0.62,116.39,34.43,19.25,66.96,1.16,1.11,526.26
1700251,Abreulândia,TO,2021,7,0.0,137.17,35.0,17.6,58.5,1.42,1.37,580.71
1700251,Abreulândia,TO,2021,8,1.35,155.44,36.37,18.1,51.04,1.77,1.49,595.79
1700251,Abreulândia,TO,2021,9,66.96,137.88,35.82,21.35,66.06,1.35,1.34,551.86
1700251,Abreulândia,TO,2021,10,206.86,130.56,33.97,21.99,78.09,0.83,1.29,561.23
1700251,Abreulândia,TO,2021,11,294.85,102.21,31.48,22.36,85.01,0.54,1.08,457.61
1700251,Abreulândia,TO,2021,12,298.38,95.66,30.81,22.69,87.48,0.45,1.04,426.92
1700251,Abreulândia,TO,2022,1,370.46,113.06,31.42,22.11,83.99,0.57,0.98,517.09
1700251,Abreulândia,TO,2022,2,166.94,100.16,31.81,22.19,84.48,0.56,0.9,455.37
1700251,Abreulândia,TO,2022,3,258.1,105.23,31.42,22.26,85.8,0.51,0.86,486.46
1700251,Abreulândia,TO,2022,4,99.43,111.83,32.7,22.31,82.44,0.65,0.93,519.97
1700251,Abreulândia,TO,2022,5,26.65,118.38,33.23,20.18,73.77,0.91,1.13,547.88
1700251,Abreulândia,TO,2022,6,0.11,113.67,34.05,19.39,69.87,1.06,1.11,521.07
1700251,Abreulândia,TO,2022,7,0.0,136.91,34.73,18.19,60.5,1.37,1.42,584.48
1700251,Abreulândia,TO,2022,8,0.0,153.03,36.5,18.78,54.18,1.7,1.38,604.9
1700251,Abreulândia,TO,2022,9,39.63,150.37,37.26,20.64,57.18,1.72,1.26,590.19
1700251,Abreulândia,TO,2022,10,86.12,137.93,35.58,22.62,67.95,1.31,1.12,560.76
1700251,Abreulândia,TO,2022,11,331.41,110.55,31.25,22.15,81.71,0.65,1.19,496.57
1700251,Abreulândia,TO,2022,12,395.6,109.37,31.04,22.43,84.37,0.56,0.86,503.11
1700251,Abreulândia,TO,2023,1,294.07,119.81,31.54,21.82,83.68,0.58,0.95,558.24
1700251,Abreulândia,TO,2023,2,251.48,111.78,32.58,22.07,84.07,0.59,0.97,514.12
1700251,Abreulândia,TO,2023,3,405.51,112.7,31.53,22.23,86.51,0.49,0.96,528.87
1700251,Abreulândia,TO,2023,4,210.03,117.51,32.83,22.56,81.44,0.7,0.93,548.88
1700251,Abreulândia,TO,2023,5,44.21,116.08,33.49,22.27,78.42,0.81,0.95,540.96
1700251,Abreulândia,TO,2023,6,5.31,119.56,34.56,19.73,69.87,1.08,1.13,551.08
1700251,Abreulândia,TO,2023,7,0.0,132.2,35.47,17.28,61.98,1.31,1.13,594.69
1700251,Abreulândia,TO,2023,8,62.12,144.23,36.66,19.35,59.3,1.53,1.21,597.52
1700251,Abreulândia,TO,2023,9,31.46,147.91,36.81,21.14,63.57,1.47,1.18,611.87
