CD_MUN,NM_MUN,UF,year,month,pr,ETo,Tmax,Tmin,RH,VPD,u2,Rs
1100015,Alta Floresta D'Oeste,RO,2001,1,300.59,103.74,30.42,21.83,86.26,0.47,0.6,487.4
1100015,Alta Floresta D'Oeste,RO,2001,2,248.9,98.06,31.21,21.89,85.93,0.49,0.54,462.44
1100015,Alta Floresta D'Oeste,RO,2001,3,228.28,99.09,31.11,21.94,85.51,0.5,0.59,464.31
1100015,Alta Floresta D'Oeste,RO,2001,4,115.24,102.26,31.79,22.09,82.52,0.62,0.59,493.27
1100015,Alta Floresta D'Oeste,RO,2001,5,56.07,87.57,30.73,20.75,86.61,0.45,0.62,441.84
1100015,Alta Floresta D'Oeste,RO,2001,6,41.55,82.04,29.84,17.89,78.24,0.65,0.62,437.03
1100015,Alta Floresta D'Oeste,RO,2001,7,14.63,94.38,31.76,19.25,76.81,0.76,0.63,481.27
1100015,Alta Floresta D'Oeste,RO,2001,8,8.97,113.31,34.22,18.53,66.19,1.16,0.59,558.87
1100015,Alta Floresta D'Oeste,RO,2001,9,129.46,107.58,33.18,20.97,74.58,0.91,0.63,497.35
1100015,Alta Floresta D'Oeste,RO,2001,10,192.96,120.84,33.07,21.7,78.84,0.78,0.54,561.7
1100015,Alta Floresta D'Oeste,RO,2001,11,270.57,112.55,32.59,22.52,82.3,0.66,0.58,515.89
1100015,Alta Floresta D'Oeste,RO,2001,12,320.58,102.87,31.18,22.24,86.75,0.47,0.55,475.77
1100015,Alta Floresta D'Oeste,RO,2002,1,277.03,121.3,31.61,22.33,86.77,0.47,0.56,573.95
1100015,Alta Floresta D'Oeste,RO,2002,2,324.18,95.15,31.09,22.39,87.51,0.44,0.61,442.8
1100015,Alta Floresta D'Oeste,RO,2002,3,215.92,116.44,32.03,22.24,85.86,0.51,0.61,554.95
1100015,Alta Floresta D'Oeste,RO,2002,4,202.07,105.38,32.32,21.87,86.31,0.49,0.61,509.6
1100015,Alta Floresta D'Oeste,RO,2002,5,81.36,95.71,31.74,21.14,84.7,0.53,0.46,485.67
1100015,Alta Floresta D'Oeste,RO,2002,6,0.86,92.43,31.41,18.39,81.61,0.58,0.71,490.75
1100015,Alta Floresta D'Oeste,RO,2002,7,30.62,95.45,32.4,18.7,77.9,0.73,0.62,486.46
1100015,Alta Floresta D'Oeste,RO,2002,8,69.4,107.94,34.17,19.74,74.0,0.93,0.54,525.88
1100015,Alta Floresta D'Oeste,RO,2002,9,44.92,112.91,33.57,20.44,73.83,0.93,0.67,523.27
1100015,Alta Floresta D'Oeste,RO,2002,10,133.36,129.08,33.95,22.18,75.54,0.94,0.58,594.37
1100015,Alta Floresta D'Oeste,RO,2002,11,189.88,122.43,32.97,22.4,79.15,0.78,0.63,563.64
1100015,Alta Floresta D'Oeste,RO,2002,12,297.3,110.7,31.9,22.47,82.59,0.63,0.57,508.6
1100015,Alta Floresta D'Oeste,RO,2003,1,262.24,109.53,31.57,22.86,83.68,0.59,0.57,502.48
1100015,Alta Floresta D'Oeste,RO,2003,2,281.81,99.29,31.51,21.99,83.01,0.6,0.63,460.24
1100015,Alta Floresta D'Oeste,RO,2003,3,415.71,100.37,31.46,22.16,84.14,0.56,0.61,463.84
1100015,Alta Floresta D'Oeste,RO,2003,4,207.76,99.19,32.03,21.52,81.8,0.64,0.61,474.73
1100015,Alta Floresta D'Oeste,RO,2003,5,77.31,96.83,31.9,20.25,78.19,0.74,0.73,475.62
1100015,Alta Floresta D'Oeste,RO,2003,6,31.45,92.94,32.08,18.66,72.14,0.9,0.89,453.68
1100015,Alta Floresta D'Oeste,RO,2003,7,2.23,111.32,32.3,16.99,64.31,1.12,1.04,540.65
1100015,Alta Floresta D'Oeste,RO,2003,8,39.87,124.42,32.66,18.09,60.57,1.29,1.31,536.25
1100015,Alta Floresta D'Oeste,RO,2003,9,142.64,114.19,33.37,20.05,68.19,1.14,1.06,489.18
1100015,Alta Floresta D'Oeste,RO,2003,10,115.45,124.11,32.74,22.04,75.45,0.9,1.13,535.31
1100015,Alta Floresta D'Oeste,RO,2003,11,132.47,115.67,32.04,22.09,79.45,0.75,1.05,515.1
1100015,Alta Floresta D'Oeste,RO,2003,12,226.85,120.74,32.61,22.7,80.8,0.72,0.77,547.09
1100015,Alta Floresta D'Oeste,RO,2004,1,315.26,104.56,31.41,23.01,84.21,0.57,0.78,470.12
1100015,Alta Floresta D'Oeste,RO,2004,2,393.36,98.42,31.07,22.54,85.35,0.52,0.7,453.9
1100015,Alta Floresta D'Oeste,RO,2004,3,224.66,112.75,32.51,22.46,82.23,0.65,0.89,511.59
1100015,Alta Floresta D'Oeste,RO,2004,4,254.25,99.5,32.19,22.38,83.4,0.61,0.86,459.34
1100015,Alta Floresta D'Oeste,RO,2004,5,37.84,83.53,29.65,19.66,82.4,0.56,1.03,398.02
1100015,Alta Floresta D'Oeste,RO,2004,6,10.56,92.07,31.46,18.08,73.56,0.83,0.98,450.85
1100015,Alta Floresta D'Oeste,RO,2004,7,32.93,103.9,31.8,17.86,70.64,0.93,1.05,502.01
1100015,Alta Floresta D'Oeste,RO,2004,8,9.26,118.94,34.59,18.22,60.31,1.38,1.02,509.39
1100015,Alta Floresta D'Oeste,RO,2004,9,67.07,117.82,34.77,20.37,63.98,1.33,1.01,482.11
1100015,Alta Floresta D'Oeste,RO,2004,10,119.94,123.86,33.47,22.27,74.1,0.98,1.05,528.4
1100015,Alta Floresta D'Oeste,RO,2004,11,270.47,115.98,32.6,22.23,79.88,0.75,0.97,513.53
1100015,Alta Floresta D'Oeste,RO,2004,12,360.88,114.39,32.13,22.69,81.5,0.68,0.94,507.35
1100015,Alta Floresta D'Oeste,RO,2005,1,281.48,109.94,31.86,22.89,84.87,0.55,0.86,495.72
1100015,Alta Floresta D'Oeste,RO,2005,2,291.87,94.94,32.0,22.74,84.63,0.57,0.81,424.89
1100015,Alta Floresta D'Oeste,RO,2005,3,280.32,101.34,31.64,22.93,85.36,0.53,0.9,458.02
1100015,Alta Floresta D'Oeste,RO,2005,4,84.73,101.7,31.95,21.33,80.66,0.69,0.98,466.25
1100015,Alta Floresta D'Oeste,RO,2005,5,56.68,104.15,32.56,20.93,77.94,0.78,0.95,491.48
1100015,Alta Floresta D'Oeste,RO,2005,6,22.97,102.26,32.84,19.28,73.1,0.91,0.98,497.35
1100015,Alta Floresta D'Oeste,RO,2005,7,0.7,112.29,32.27,16.53,65.79,1.06,1.13,543.16
1100015,Alta Floresta D'Oeste,RO,2005,8,2.35,121.61,34.77,18.12,59.64,1.39,1.13,508.29
1100015,Alta Floresta D'Oeste,RO,2005,9,54.23,110.6,33.17,19.52,68.67,1.1,1.22,451.64
1100015,Alta Floresta D'Oeste,RO,2005,10,266.21,121.45,34.84,22.34,76.11,0.95,0.96,511.59
1100015,Alta Floresta D'Oeste,RO,2005,11,211.42,117.67,33.39,22.89,80.12,0.77,0.95,515.42
1100015,Alta Floresta D'Oeste,RO,2005,12,348.08,106.51,31.83,22.52,84.98,0.54,0.99,474.52
1100015,Alta Floresta D'Oeste,RO,2006,1,397.8,108.76,31.75,22.48,85.32,0.53,0.95,489.75
1100015,Alta Floresta D'Oeste,RO,2006,2,325.8,91.2,31.42,22.7,86.88,0.47,0.91,410.28
1100015,Alta Floresta D'Oeste,RO,2006,3,260.08,103.08,31.97,22.85,86.42,0.5,0.9,466.82
1100015,Alta Floresta D'Oeste,RO,2006,4,147.19,93.46,31.61,21.94,85.66,0.51,0.89,434.2
1100015,Alta Floresta D'Oeste,RO,2006,5,50.51,95.96,30.37,18.68,79.13,0.65,0.99,478.6
1100015,Alta Floresta D'Oeste,RO,2006,6,7.17,105.84,32.95,18.78,74.13,0.86,1.11,511.8
1100015,Alta Floresta D'Oeste,RO,2006,7,1.11,120.12,33.76,17.76,68.64,1.04,1.21,559.97
1100015,Alta Floresta D'Oeste,RO,2006,8,14.54,116.95,35.39,19.21,65.63,1.25,0.67,550.86
1100015,Alta Floresta D'Oeste,RO,2006,9,77.74,117.51,34.37,20.91,68.2,1.18,1.09,478.82
1100015,Alta Floresta D'Oeste,RO,2006,10,259.1,113.26,33.05,22.7,81.13,0.71,0.98,495.57
1100015,Alta Floresta D'Oeste,RO,2006,11,103.88,123.76,32.92,22.43,78.15,0.81,0.96,552.96
1100015,Alta Floresta D'Oeste,RO,2006,12,286.38,107.38,31.08,22.78,84.96,0.54,0.83,490.85
1100015,Alta Floresta D'Oeste,RO,2007,1,361.22,118.18,31.77,22.87,84.51,0.57,0.92,541.12
1100015,Alta Floresta D'Oeste,RO,2007,2,328.12,98.11,30.89,22.23,84.94,0.52,1.01,450.81
1100015,Alta Floresta D'Oeste,RO,2007,3,230.73,119.56,32.15,21.78,82.22,0.64,0.82,561.39
1100015,Alta Floresta D'Oeste,RO,2007,4,140.4,108.45,32.39,21.47,81.55,0.66,0.85,514.79
1100015,Alta Floresta D'Oeste,RO,2007,5,45.39,100.42,30.58,18.06,78.35,0.66,0.95,516.46
1100015,Alta Floresta D'Oeste,RO,2007,6,0.3,100.06,32.26,16.63,73.25,0.82,0.72,536.94
1100015,Alta Floresta D'Oeste,RO,2007,7,21.24,107.58,32.11,16.89,70.35,0.91,0.95,547.72
1100015,Alta Floresta D'Oeste,RO,2007,8,0.3,124.68,33.76,16.38,64.06,1.15,0.97,590.29
1100015,Alta Floresta D'Oeste,RO,2007,9,32.4,110.65,34.72,19.62,69.55,1.1,0.8,479.44
1100015,Alta Floresta D'Oeste,RO,2007,10,191.72,122.07,33.29,21.18,77.91,0.8,0.88,546.46
1100015,Alta Floresta D'Oeste,RO,2007,11,260.25,114.7,31.84,21.86,83.11,0.6,1.01,523.11
1100015,Alta Floresta D'Oeste,RO,2007,12,294.34,124.27,31.4,21.87,84.32,0.55,0.97,585.42
1100015,Alta Floresta D'Oeste,RO,2008,1,341.6,106.0,30.05,22.23,87.02,0.44,0.97,495.41
1100015,Alta Floresta D'Oeste,RO,2008,2,277.23,108.04,30.88,21.9,85.3,0.51,0.96,508.72
1100015,Alta Floresta D'Oeste,RO,2008,3,333.01,109.43,31.01,21.9,86.37,0.47,0.89,520.39
1100015,Alta Floresta D'Oeste,RO,2008,4,141.63,104.72,30.75,20.46,83.69,0.54,0.98,517.77
1100015,Alta Floresta D'Oeste,RO,2008,5,59.03,96.73,29.95,18.92,79.81,0.63,1.13,481.74
1100015,Alta Floresta D'Oeste,RO,2008,6,0.0,90.13,30.16,16.82,77.49,0.66,1.04,464.52
1100015,Alta Floresta D'Oeste,RO,2008,7,2.5,117.82,34.04,16.47,62.19,1.22,1.0,556.83
1100015,Alta Floresta D'Oeste,RO,2008,8,2.93,131.74,36.01,19.3,60.58,1.46,0.95,580.71
1100015,Alta Floresta D'Oeste,RO,2008,9,29.38,135.32,34.89,20.66,62.76,1.41,1.08,582.34
1100015,Alta Floresta D'Oeste,RO,2008,10,133.27,133.33,33.85,22.07,73.3,1.02,1.16,570.18
1100015,Alta Floresta D'Oeste,RO,2008,11,142.36,123.45,32.49,22.83,79.93,0.75,1.11,549.19
1100015,Alta Floresta D'Oeste,RO,2008,12,310.25,112.91,30.9,22.56,82.35,0.62,1.11,509.86
1100015,Alta Floresta D'Oeste,RO,2009,1,260.16,124.06,31.36,22.61,82.5,0.63,1.02,572.22
1100015,Alta Floresta D'Oeste,RO,2009,2,371.79,99.6,30.66,22.65,85.6,0.51,1.04,459.29
1100015,Alta Floresta D'Oeste,RO,2009,3,355.61,110.04,31.26,22.69,85.45,0.52,0.91,513.32
1100015,Alta Floresta D'Oeste,RO,2009,4,231.07,99.19,31.27,22.65,85.09,0.53,0.93,470.02
1100015,Alta Floresta D'Oeste,RO,2009,5,80.62,97.96,31.3,21.52,82.69,0.6,0.95,476.4
1100015,Alta Floresta D'Oeste,RO,2009,6,7.96,92.59,30.81,19.42,79.59,0.65,1.08,464.52
1100015,Alta Floresta D'Oeste,RO,2009,7,27.94,105.02,32.72,19.0,74.52,0.86,0.99,507.66
1100015,Alta Floresta D'Oeste,RO,2009,8,38.41,128.11,34.62,19.84,67.81,1.16,1.07,579.92
1100015,Alta Floresta D'Oeste,RO,2009,9,71.69,130.05,34.37,21.55,70.64,1.12,1.18,559.4
1100015,Alta Floresta D'Oeste,RO,2009,10,72.64,132.25,33.86,22.09,77.34,0.86,1.1,581.96
1100015,Alta Floresta D'Oeste,RO,2009,11,121.73,121.35,32.79,23.1,81.0,0.72,1.16,533.48
1100015,Alta Floresta D'Oeste,RO,2009,12,248.64,108.04,30.85,22.94,84.3,0.56,1.13,484.26
1100015,Alta Floresta D'Oeste,RO,2010,1,331.11,107.28,30.93,23.02,85.28,0.53,1.05,483.0
1100015,Alta Floresta D'Oeste,RO,2010,2,398.58,92.02,31.39,23.29,85.91,0.52,0.98,409.5
1100015,Alta Floresta D'Oeste,RO,2010,3,263.03,115.0,32.22,23.29,84.24,0.59,0.91,525.41
1100015,Alta Floresta D'Oeste,RO,2010,4,59.14,114.24,32.57,22.16,77.83,0.81,0.96,535.99
1100015,Alta Floresta D'Oeste,RO,2010,5,69.16,106.51,32.22,20.47,74.69,0.86,0.92,517.87
1100015,Alta Floresta D'Oeste,RO,2010,6,35.88,103.49,33.15,19.32,70.46,1.01,0.76,524.84
1100015,Alta Floresta D'Oeste,RO,2010,7,14.21,104.0,32.38,17.19,64.82,1.14,0.8,526.2
1100015,Alta Floresta D'Oeste,RO,2010,8,3.51,113.11,35.01,17.37,53.15,1.59,0.73,512.37
1100015,Alta Floresta D'Oeste,RO,2010,9,39.24,122.27,36.35,22.3,61.26,1.59,0.74,515.73
1100015,Alta Floresta D'Oeste,RO,2010,10,124.11,127.85,33.73,22.53,72.07,1.08,0.79,566.26
1100015,Alta Floresta D'Oeste,RO,2010,11,296.83,121.2,32.47,22.75,78.57,0.8,0.87,544.79
1100015,Alta Floresta D'Oeste,RO,2010,12,234.49,131.84,32.31,22.15,78.5,0.78,1.18,591.23
1100015,Alta Floresta D'Oeste,RO,2011,1,272.59,103.28,30.23,22.41,85.83,0.49,1.1,470.75
1100015,Alta Floresta D'Oeste,RO,2011,2,325.92,91.36,29.99,22.51,86.14,0.48,0.98,419.71
1100015,Alta Floresta D'Oeste,RO,2011,3,260.81,102.36,30.72,22.59,86.08,0.49,1.01,474.05
1100015,Alta Floresta D'Oeste,RO,2011,4,163.8,113.42,32.09,22.29,81.64,0.66,0.98,540.08
1100015,Alta Floresta D'Oeste,RO,2011,5,19.82,109.43,31.72,20.25,75.65,0.82,1.02,537.04
1100015,Alta Floresta D'Oeste,RO,2011,6,0.62,107.22,32.77,19.22,69.95,1.01,1.02,525.78
1100015,Alta Floresta D'Oeste,RO,2011,7,3.01,118.64,33.82,19.07,65.63,1.2,1.1,550.7
1100015,Alta Floresta D'Oeste,RO,2011,8,2.04,132.2,34.86,19.49,58.67,1.5,1.15,573.17
1100015,Alta Floresta D'Oeste,RO,2011,9,60.41,131.89,34.86,21.87,67.41,1.26,1.05,566.78
1100015,Alta Floresta D'Oeste,RO,2011,10,108.71,131.13,33.09,22.4,75.07,0.94,1.04,580.55
1100015,Alta Floresta D'Oeste,RO,2011,11,164.28,129.23,32.62,22.7,79.08,0.78,1.0,585.63
1100015,Alta Floresta D'Oeste,RO,2011,12,330.91,117.92,31.28,22.76,83.22,0.6,0.94,540.02
1100015,Alta Floresta D'Oeste,RO,2012,1,324.64,103.23,30.11,22.54,86.14,0.48,1.13,470.28
1100015,Alta Floresta D'Oeste,RO,2012,2,438.28,94.48,29.91,22.04,86.06,0.47,1.0,437.24
1100015,Alta Floresta D'Oeste,RO,2012,3,240.33,110.81,31.27,22.09,84.06,0.56,0.96,515.67
1100015,Alta Floresta D'Oeste,RO,2012,4,146.67,105.18,31.99,22.29,83.14,0.61,0.89,495.94
1100015,Alta Floresta D'Oeste,RO,2012,5,83.84,105.54,31.98,21.0,78.87,0.73,0.85,521.8
1100015,Alta Floresta D'Oeste,RO,2012,6,39.35,95.4,31.93,19.73,77.51,0.76,0.85,484.47
1100015,Alta Floresta D'Oeste,RO,2012,7,14.19,112.6,32.77,17.87,68.43,1.02,0.93,564.21
1100015,Alta Floresta D'Oeste,RO,2012,8,9.94,135.78,35.4,18.77,54.81,1.62,1.0,603.01
1100015,Alta Floresta D'Oeste,RO,2012,9,53.35,132.35,35.79,21.49,61.94,1.51,1.0,558.3
1100015,Alta Floresta D'Oeste,RO,2012,10,98.19,138.04,33.9,22.76,73.52,1.03,1.08,599.87
1100015,Alta Floresta D'Oeste,RO,2012,11,235.8,111.17,31.82,23.07,81.51,0.68,1.0,491.85
1100015,Alta Floresta D'Oeste,RO,2012,12,282.98,122.99,31.97,22.77,82.12,0.66,0.98,557.93
1100015,Alta Floresta D'Oeste,RO,2013,1,213.96,105.38,30.77,23.05,85.9,0.5,0.98,478.29
1100015,Alta Floresta D'Oeste,RO,2013,2,302.98,91.56,30.73,22.93,86.29,0.49,1.07,413.42
1100015,Alta Floresta D'Oeste,RO,2013,3,304.12,110.81,31.54,22.93,84.25,0.57,0.99,508.13
1100015,Alta Floresta D'Oeste,RO,2013,4,118.2,102.98,31.03,21.97,84.03,0.55,1.01,493.58
1100015,Alta Floresta D'Oeste,RO,2013,5,69.04,94.02,30.98,21.44,83.4,0.57,0.98,455.2
1100015,Alta Floresta D'Oeste,RO,2013,6,27.12,90.03,31.93,21.14,80.98,0.66,0.92,438.6
1100015,Alta Floresta D'Oeste,RO,2013,7,10.25,108.4,31.97,18.71,71.89,0.91,1.02,536.41
1100015,Alta Floresta D'Oeste,RO,2013,8,4.97,137.27,33.72,17.95,57.16,1.42,1.24,614.8
1100015,Alta Floresta D'Oeste,RO,2013,9,44.72,135.83,34.6,21.59,67.14,1.24,1.16,586.11
1100015,Alta Floresta D'Oeste,RO,2013,10,145.86,126.31,32.79,22.57,78.23,0.81,1.09,560.29
1100015,Alta Floresta D'Oeste,RO,2013,11,278.33,116.49,31.12,22.78,82.31,0.63,1.18,529.87
1100015,Alta Floresta D'Oeste,RO,2013,12,240.69,119.56,31.35,22.96,83.27,0.61,1.21,540.65
1100015,Alta Floresta D'Oeste,RO,2014,1,284.88,111.42,30.44,22.61,84.67,0.53,1.09,512.22
1100015,Alta Floresta D'Oeste,RO,2014,2,309.93,96.17,30.49,22.66,85.77,0.5,1.06,441.86
1100015,Alta Floresta D'Oeste,RO,2014,3,274.73,106.61,30.85,23.05,85.29,0.53,1.05,489.6
1100015,Alta Floresta D'Oeste,RO,2014,4,147.77,103.39,31.5,22.8,83.71,0.59,0.96,486.2
1100015,Alta Floresta D'Oeste,RO,2014,5,85.05,91.87,30.91,21.72,83.41,0.57,0.97,441.21
1100015,Alta Floresta D'Oeste,RO,2014,6,35.17,96.43,31.74,20.39,77.99,0.75,1.06,469.86
1100015,Alta Floresta D'Oeste,RO,2014,7,33.39,103.49,32.46,18.9,73.96,0.87,1.03,496.35
1100015,Alta Floresta D'Oeste,RO,2014,8,7.73,130.31,35.16,19.6,63.18,1.34,0.99,586.36
1100015,Alta Floresta D'Oeste,RO,2014,9,42.51,133.63,35.54,22.81,69.03,1.26,1.03,569.45
1100015,Alta Floresta D'Oeste,RO,2014,10,164.61,130.1,34.02,22.82,75.55,0.96,0.99,565.31
1100015,Alta Floresta D'Oeste,RO,2014,11,399.22,115.36,31.86,23.09,80.09,0.74,1.01,512.59
1100015,Alta Floresta D'Oeste,RO,2014,12,298.33,118.69,31.1,23.05,81.48,0.67,1.08,535.78
1100015,Alta Floresta D'Oeste,RO,2015,1,230.65,127.49,31.73,22.67,79.88,0.73,0.9,584.95
1100015,Alta Floresta D'Oeste,RO,2015,2,259.86,103.54,31.31,22.73,82.13,0.64,1.04,467.93
1100015,Alta Floresta D'Oeste,RO,2015,3,295.12,111.63,31.56,23.09,82.7,0.63,0.9,510.8
1100015,Alta Floresta D'Oeste,RO,2015,4,201.23,100.83,32.07,23.03,82.57,0.64,0.78,468.13
1100015,Alta Floresta D'Oeste,RO,2015,5,214.21,92.07,31.18,22.32,82.42,0.62,0.92,435.72
1100015,Alta Floresta D'Oeste,RO,2015,6,9.91,99.14,32.39,20.27,73.86,0.9,0.92,484.94
1100015,Alta Floresta D'Oeste,RO,2015,7,13.14,109.63,33.27,19.88,67.54,1.14,1.07,495.88
1100015,Alta Floresta D'Oeste,RO,2015,8,32.14,135.43,36.27,20.98,53.35,1.83,1.13,546.46
1100015,Alta Floresta D'Oeste,RO,2015,9,57.89,125.7,36.47,22.49,61.63,1.59,1.1,481.8
1100015,Alta Floresta D'Oeste,RO,2015,10,78.42,136.4,35.25,22.73,68.34,1.29,1.13,554.79
1100015,Alta Floresta D'Oeste,RO,2015,11,159.13,136.35,34.22,23.25,73.81,1.05,1.03,586.58
1100015,Alta Floresta D'Oeste,RO,2015,12,211.76,128.67,32.95,23.18,77.95,0.84,0.98,567.04
1100015,Alta Floresta D'Oeste,RO,2016,1,325.07,115.31,31.74,23.49,82.09,0.67,1.13,508.29
1100015,Alta Floresta D'Oeste,RO,2016,2,328.32,116.18,32.57,23.46,82.09,0.68,0.9,524.74
1100015,Alta Floresta D'Oeste,RO,2016,3,201.07,109.32,31.8,23.48,82.91,0.64,0.84,494.94
1100015,Alta Floresta D'Oeste,RO,2016,4,103.73,112.91,32.93,22.21,78.31,0.81,0.97,518.56
1100015,Alta Floresta D'Oeste,RO,2016,5,41.69,93.71,31.91,21.13,80.58,0.67,0.9,442.94
1100015,Alta Floresta D'Oeste,RO,2016,6,9.11,93.46,31.6,19.33,75.29,0.8,1.01,454.31
1100015,Alta Floresta D'Oeste,RO,2016,7,0.12,118.59,34.84,18.1,60.31,1.38,0.95,547.72
1100015,Alta Floresta D'Oeste,RO,2016,8,23.21,129.85,35.45,20.05,58.14,1.57,1.17,537.82
1100015,Alta Floresta D'Oeste,RO,2016,9,58.61,126.93,33.68,21.11,68.07,1.19,1.25,537.88
1100015,Alta Floresta D'Oeste,RO,2016,10,105.57,138.19,34.12,22.58,71.35,1.12,1.13,589.98
1100015,Alta Floresta D'Oeste,RO,2016,11,256.82,116.95,32.32,22.72,79.44,0.77,1.03,516.99
1100015,Alta Floresta D'Oeste,RO,2016,12,262.14,111.88,31.41,22.9,82.27,0.65,1.07,494.78
1100015,Alta Floresta D'Oeste,RO,2017,1,287.45,117.82,31.34,22.63,81.57,0.66,0.98,534.21
1100015,Alta Floresta D'Oeste,RO,2017,2,177.67,91.36,30.73,22.74,84.28,0.55,1.07,405.26
1100015,Alta Floresta D'Oeste,RO,2017,3,298.47,104.61,32.17,22.93,82.78,0.64,0.89,465.72
1100015,Alta Floresta D'Oeste,RO,2017,4,117.19,95.2,31.84,22.59,82.06,0.65,0.95,429.33
1100015,Alta Floresta D'Oeste,RO,2017,5,103.89,94.69,32.22,22.38,79.97,0.73,0.85,439.64
1100015,Alta Floresta D'Oeste,RO,2017,6,25.15,98.06,32.24,19.21,70.24,0.99,0.98,468.45
1100015,Alta Floresta D'Oeste,RO,2017,7,0.12,119.81,33.19,17.57,54.53,1.48,1.2,525.57
1100015,Alta Floresta D'Oeste,RO,2017,8,58.94,127.29,35.79,21.06,59.54,1.57,1.03,532.32
1100015,Alta Floresta D'Oeste,RO,2017,9,51.9,129.95,35.38,21.86,65.45,1.36,0.97,558.46
1100015,Alta Floresta D'Oeste,RO,2017,10,113.29,135.94,33.56,22.29,75.1,0.95,1.17,594.37
1100015,Alta Floresta D'Oeste,RO,2017,11,210.17,120.74,32.08,22.92,80.64,0.71,1.2,537.41
1100015,Alta Floresta D'Oeste,RO,2017,12,287.27,111.83,31.08,22.88,84.14,0.57,1.2,500.59
1100015,Alta Floresta D'Oeste,RO,2018,1,329.66,115.87,31.28,22.51,83.52,0.59,1.15,523.21
1100015,Alta Floresta D'Oeste,RO,2018,2,265.27,96.89,30.39,23.0,84.15,0.56,1.32,432.9
1100015,Alta Floresta D'Oeste,RO,2018,3,257.7,111.32,31.21,23.09,82.82,0.63,1.14,503.26
1100015,Alta Floresta D'Oeste,RO,2018,4,185.63,102.41,31.49,22.64,81.81,0.65,0.97,477.4
1100015,Alta Floresta D'Oeste,RO,2018,5,78.84,106.41,31.5,21.32,77.58,0.78,1.08,508.29
1100015,Alta Floresta D'Oeste,RO,2018,6,6.58,94.63,30.21,18.13,72.97,0.83,1.28,464.99
1100015,Alta Floresta D'Oeste,RO,2018,7,1.11,121.86,32.93,17.63,59.32,1.32,1.33,542.54
1100015,Alta Floresta D'Oeste,RO,2018,8,45.39,128.11,33.49,19.74,62.94,1.3,1.3,550.7
1100015,Alta Floresta D'Oeste,RO,2018,9,68.01,133.99,34.98,20.97,65.97,1.29,1.15,575.27
1100015,Alta Floresta D'Oeste,RO,2018,10,141.49,129.85,33.66,23.02,76.49,0.91,0.98,568.45
1100015,Alta Floresta D'Oeste,RO,2018,11,254.99,111.88,32.02,23.26,81.72,0.68,0.99,494.84
1100015,Alta Floresta D'Oeste,RO,2018,12,282.13,113.47,30.87,22.6,82.21,0.63,0.98,514.1
1100015,Alta Floresta D'Oeste,RO,2019,1,277.59,116.59,31.39,22.71,82.52,0.63,0.94,528.71
1100015,Alta Floresta D'Oeste,RO,2019,2,285.79,100.16,31.39,23.01,83.62,0.6,0.97,450.81
1100015,Alta Floresta D'Oeste,RO,2019,3,207.85,116.39,32.19,23.15,82.7,0.64,0.93,530.91
1100015,Alta Floresta D'Oeste,RO,2019,4,170.87,96.83,31.72,22.89,82.98,0.62,0.83,445.04
1100015,Alta Floresta D'Oeste,RO,2019,5,69.13,101.39,32.11,21.31,78.19,0.77,0.86,490.54
1100015,Alta Floresta D'Oeste,RO,2019,6,25.17,103.39,33.43,20.27,71.63,1.01,0.89,498.45
1100015,Alta Floresta D'Oeste,RO,2019,7,2.64,110.6,33.96,18.19,64.39,1.21,0.89,525.41
1100015,Alta Floresta D'Oeste,RO,2019,8,23.5,129.69,35.22,19.23,55.92,1.58,1.29,497.92
1100015,Alta Floresta D'Oeste,RO,2019,9,56.92,135.53,36.98,22.84,61.9,1.62,1.14,527.83
1100015,Alta Floresta D'Oeste,RO,2019,10,110.9,122.63,33.26,22.19,77.42,0.84,1.04,532.8
1100015,Alta Floresta D'Oeste,RO,2019,11,268.51,121.5,32.33,22.85,80.6,0.72,1.04,544.79
1100015,Alta Floresta D'Oeste,RO,2019,12,437.12,117.67,32.01,23.1,82.36,0.66,1.03,525.1
1100015,Alta Floresta D'Oeste,RO,2020,1,217.25,123.86,32.36,23.2,81.9,0.68,1.3,545.05
1100015,Alta Floresta D'Oeste,RO,2020,2,302.65,103.8,31.61,23.3,83.7,0.61,1.19,456.57
1100015,Alta Floresta D'Oeste,RO,2020,3,206.36,106.87,32.19,23.26,82.33,0.66,0.77,481.43
1100015,Alta Floresta D'Oeste,RO,2020,4,63.08,102.87,32.51,22.85,79.74,0.75,0.79,471.75
1100015,Alta Floresta D'Oeste,RO,2020,5,55.36,97.4,31.17,20.31,76.77,0.77,0.9,472.79
1100015,Alta Floresta D'Oeste,RO,2020,6,5.85,101.85,32.63,20.33,72.97,0.94,1.03,485.88
1100015,Alta Floresta D'Oeste,RO,2020,7,3.17,122.17,34.2,19.23,60.38,1.39,1.11,548.98
1100015,Alta Floresta D'Oeste,RO,2020,8,13.51,136.09,35.39,19.84,51.94,1.81,1.38,514.57
1100015,Alta Floresta D'Oeste,RO,2020,9,43.94,137.17,37.02,22.57,51.82,2.03,1.21,495.78
1100015,Alta Floresta D'Oeste,RO,2020,10,120.44,138.29,35.07,23.04,66.33,1.37,1.27,542.54
1100015,Alta Floresta D'Oeste,RO,2020,11,115.85,135.68,34.29,23.11,68.7,1.25,0.92,587.68
1100015,Alta Floresta D'Oeste,RO,2020,12,228.65,120.48,32.0,22.92,79.95,0.74,0.94,539.08
