CD_MUN,NM_MUN,UF,year,pr,ETo,Tmax,Tmin,RH,VPD,u2,Rs
1100049,Cacoal,RO,1972,2181.07,1295.04,31.26,20.18,83.64,0.54,0.87,6309.7
1100049,Cacoal,RO,1973,2154.35,1270.72,30.34,20.58,86.3,0.45,1.0,6264.51
1100049,Cacoal,RO,1974,2926.21,1189.45,29.29,19.87,87.64,0.38,0.94,6028.41
1100049,Cacoal,RO,1975,2600.19,1261.0,30.92,19.91,83.58,0.53,0.91,6145.13
1100049,Cacoal,RO,1976,2028.72,1260.74,30.57,20.05,83.91,0.53,0.86,6195.65
1100049,Cacoal,RO,1977,2175.63,1214.37,30.96,20.36,83.54,0.55,0.63,5980.34
1100049,Cacoal,RO,1978,2411.15,1168.21,30.82,20.12,82.87,0.56,0.49,5739.53
1100049,Cacoal,RO,1979,2090.23,1188.99,31.34,19.88,83.08,0.56,0.64,5781.47
1100049,Cacoal,RO,1980,1907.43,1198.25,31.29,20.12,83.38,0.55,0.73,5747.8
1100072,Corumbiara,RO,1961,1757.48,1376.62,32.12,19.62,75.88,0.81,0.95,6497.79
1100072,Corumbiara,RO,1962,1778.69,1377.69,31.73,19.38,76.13,0.79,1.09,6457.1
1100072,Corumbiara,RO,1963,1433.2,1414.59,32.56,19.45,73.45,0.91,1.01,6546.95
1100072,Corumbiara,RO,1964,1742.02,1364.59,31.77,19.53,75.31,0.82,1.04,6348.34
1100072,Corumbiara,RO,1965,1774.18,1372.68,31.98,19.46,76.7,0.78,1.03,6430.87
1100072,Corumbiara,RO,1966,1208.4,1409.58,32.61,19.47,75.35,0.83,1.02,6562.51
1100072,Corumbiara,RO,1967,1251.09,1351.8,31.88,19.75,79.07,0.71,1.01,6377.77
1100072,Corumbiara,RO,1968,1478.24,1338.08,31.06,19.65,80.85,0.63,1.06,6461.6
1100072,Corumbiara,RO,1969,1481.65,1438.85,32.24,20.66,78.46,0.75,1.2,6675.92
1100072,Corumbiara,RO,1970,1516.52,1420.84,32.41,19.98,78.67,0.73,1.12,6652.36
1100072,Corumbiara,RO,1971,1586.94,1319.45,31.26,18.19,80.98,0.6,1.14,6339.6
1100072,Corumbiara,RO,1972,2060.1,1328.3,31.75,19.72,81.63,0.62,0.8,6469.45
1100072,Corumbiara,RO,1973,1803.45,1355.48,32.07,19.93,80.65,0.65,0.86,6482.71
1100072,Corumbiara,RO,1974,2078.31,1274.82,29.97,19.92,81.06,0.6,0.89,6322.64
1100072,Corumbiara,RO,1975,1891.45,1305.63,31.57,19.76,80.43,0.65,0.8,6343.21
1100072,Corumbiara,RO,1976,1802.35,1290.33,31.07,19.62,80.32,0.65,0.88,6254.4
1100072,Corumbiara,RO,1977,1827.18,1258.59,31.33,20.08,81.58,0.61,0.7,6147.48
1100072,Corumbiara,RO,1978,2175.41,1239.5,31.33,19.85,80.43,0.64,0.61,6039.56
1100072,Corumbiara,RO,1979,2041.92,1225.33,31.58,19.8,81.31,0.62,0.7,5920.34
1100072,Corumbiara,RO,1980,1964.05,1230.65,31.52,19.79,81.7,0.61,0.82,5843.78
1100130,Machadinho D'Oeste,RO,1961,2237.04,1349.34,32.5,20.29,80.78,0.68,0.89,6390.18
1100130,Machadinho D'Oeste,RO,1962,2431.0,1352.56,32.47,20.35,82.31,0.62,1.02,6368.98
1100130,Machadinho D'Oeste,RO,1963,1778.42,1397.14,33.11,20.39,79.11,0.75,1.05,6399.92
1100130,Machadinho D'Oeste,RO,1964,2362.6,1322.78,32.37,20.41,81.75,0.63,1.04,6141.93
1100130,Machadinho D'Oeste,RO,1965,2141.51,1344.58,32.69,20.31,82.69,0.61,1.04,6272.84
1100130,Machadinho D'Oeste,RO,1966,1942.32,1313.67,32.73,19.94,83.16,0.58,0.88,6200.42
1100130,Machadinho D'Oeste,RO,1967,2086.99,1322.72,32.38,20.55,85.06,0.52,1.1,6221.0
1100130,Machadinho D'Oeste,RO,1968,2154.73,1275.79,31.37,21.07,87.36,0.43,1.14,6137.84
1100130,Machadinho D'Oeste,RO,1969,2124.72,1370.02,32.59,22.06,86.29,0.5,1.18,6413.43
1100130,Machadinho D'Oeste,RO,1970,1971.98,1348.72,32.54,21.82,87.05,0.47,1.0,6402.12
1100130,Machadinho D'Oeste,RO,1971,2189.77,1267.09,31.06,21.44,87.24,0.44,1.17,6111.82
1100130,Machadinho D'Oeste,RO,1972,2541.44,1271.29,31.5,20.91,87.12,0.44,0.9,6171.77
1100130,Machadinho D'Oeste,RO,1973,2535.17,1231.26,30.69,20.95,88.09,0.4,1.04,6019.14
1100130,Machadinho D'Oeste,RO,1974,2649.78,1179.42,29.61,20.23,87.94,0.38,0.97,5906.36
1100130,Machadinho D'Oeste,RO,1975,2750.7,1239.15,31.16,20.4,87.57,0.41,1.0,6033.12
1100130,Machadinho D'Oeste,RO,1976,1964.39,1243.24,30.82,20.62,86.99,0.44,0.9,6098.73
1100130,Machadinho D'Oeste,RO,1977,2311.14,1191.24,30.96,20.88,88.01,0.4,0.78,5819.33
1100130,Machadinho D'Oeste,RO,1978,2380.48,1138.01,30.86,20.67,88.25,0.39,0.53,5588.26
1100130,Machadinho D'Oeste,RO,1979,2586.61,1176.6,31.32,20.5,86.43,0.46,0.57,5739.06
1100130,Machadinho D'Oeste,RO,1980,2317.29,1214.12,31.22,20.88,86.19,0.47,0.62,5920.44
1100148,Nova Brasilândia D'Oeste,RO,1961,1979.58,1355.17,31.99,19.49,77.95,0.74,0.9,6471.4
1100148,Nova Brasilândia D'Oeste,RO,1962,1926.54,1368.79,31.8,19.52,78.2,0.72,1.1,6436.05
1100148,Nova Brasilândia D'Oeste,RO,1963,1521.18,1412.55,32.52,19.54,75.42,0.84,1.08,6508.0
1100148,Nova Brasilândia D'Oeste,RO,1964,1936.22,1347.96,31.74,19.6,77.45,0.75,1.07,6276.71
1100148,Nova Brasilândia D'Oeste,RO,1965,1936.78,1360.96,32.03,19.5,78.79,0.71,1.07,6367.72
1100148,Nova Brasilândia D'Oeste,RO,1966,1626.93,1380.0,32.3,19.45,76.74,0.78,0.99,6463.7
1100148,Nova Brasilândia D'Oeste,RO,1967,1630.89,1342.63,31.9,19.8,80.57,0.66,1.05,6332.69
1100148,Nova Brasilândia D'Oeste,RO,1968,1695.87,1313.51,30.85,20.09,83.06,0.56,1.09,6356.51
1100148,Nova Brasilândia D'Oeste,RO,1969,1785.26,1399.24,32.07,21.01,81.14,0.66,1.15,6562.66
1100148,Nova Brasilândia D'Oeste,RO,1970,1751.43,1360.55,32.15,20.55,81.89,0.63,0.98,6474.38
1100148,Nova Brasilândia D'Oeste,RO,1971,1766.72,1269.5,30.41,19.24,83.49,0.52,1.06,6233.1
1100148,Nova Brasilândia D'Oeste,RO,1972,2134.37,1269.75,30.73,19.88,84.21,0.51,0.76,6296.34
1100148,Nova Brasilândia D'Oeste,RO,1973,2281.75,1240.12,30.0,20.16,87.69,0.39,0.93,6213.46
1100148,Nova Brasilândia D'Oeste,RO,1974,2788.05,1168.21,28.86,19.39,87.34,0.38,0.89,5973.59
1100148,Nova Brasilândia D'Oeste,RO,1975,2553.68,1208.8,30.16,19.4,85.48,0.45,0.88,6005.48
1100148,Nova Brasilândia D'Oeste,RO,1976,2026.06,1220.67,30.11,19.68,84.14,0.51,0.81,6053.17
1100148,Nova Brasilândia D'Oeste,RO,1977,2183.92,1181.46,30.57,20.04,84.92,0.49,0.68,5826.24
1100148,Nova Brasilândia D'Oeste,RO,1978,2402.63,1126.19,30.45,19.78,84.16,0.51,0.5,5558.41
1100148,Nova Brasilândia D'Oeste,RO,1979,2061.94,1159.71,31.0,19.55,83.21,0.54,0.55,5701.67
1100148,Nova Brasilândia D'Oeste,RO,1980,1912.53,1193.03,30.98,19.88,83.01,0.56,0.7,5754.55
1100064,Colorado do Oeste,RO,1961,1693.4,1373.8,31.38,18.83,75.79,0.78,0.95,6602.56
1100064,Colorado do Oeste,RO,1962,1716.11,1385.11,30.97,18.6,76.0,0.75,1.1,6625.66
1100064,Colorado do Oeste,RO,1963,1327.13,1414.49,31.82,18.64,73.3,0.87,1.0,6678.12
1100064,Colorado do Oeste,RO,1964,1492.33,1364.28,31.02,18.74,75.15,0.79,1.03,6478.09
1100064,Colorado do Oeste,RO,1965,1685.82,1359.93,31.23,18.67,76.59,0.75,1.03,6487.1
1100064,Colorado do Oeste,RO,1966,1200.09,1389.82,31.91,18.78,75.1,0.81,1.0,6585.76
1100064,Colorado do Oeste,RO,1967,1262.35,1340.38,31.19,18.96,78.87,0.68,1.0,6431.97
1100064,Colorado do Oeste,RO,1968,1480.85,1316.38,30.4,18.72,80.66,0.6,1.05,6440.08
1100064,Colorado do Oeste,RO,1969,1517.0,1419.2,31.54,19.81,78.25,0.72,1.2,6682.99
1100064,Colorado do Oeste,RO,1970,1598.93,1402.77,31.71,19.07,78.47,0.7,1.12,6674.2
1100064,Colorado do Oeste,RO,1971,1586.25,1301.02,30.57,17.22,80.84,0.58,1.13,6351.54
1100064,Colorado do Oeste,RO,1972,2056.92,1314.64,31.08,18.92,81.46,0.6,0.83,6481.71
1100064,Colorado do Oeste,RO,1973,1826.4,1343.5,31.39,19.18,80.42,0.63,0.89,6500.61
1100064,Colorado do Oeste,RO,1974,2015.08,1261.05,29.24,19.21,80.86,0.58,0.91,6338.34
1100064,Colorado do Oeste,RO,1975,1837.76,1292.94,30.91,19.0,80.23,0.63,0.81,6357.19
1100064,Colorado do Oeste,RO,1976,1799.81,1278.45,30.39,18.82,79.83,0.63,0.89,6271.21
1100064,Colorado do Oeste,RO,1977,1728.21,1243.39,30.66,19.24,80.63,0.62,0.7,6155.49
1100064,Colorado do Oeste,RO,1978,2083.35,1229.68,30.65,19.11,79.75,0.64,0.62,6056.84
1100064,Colorado do Oeste,RO,1979,1915.23,1225.43,30.8,19.05,80.87,0.61,0.74,6000.14
1100064,Colorado do Oeste,RO,1980,1972.5,1216.83,30.84,19.04,81.16,0.6,0.85,5831.21
1100155,Ouro Preto do Oeste,RO,1961,2099.71,1347.96,32.26,19.88,79.02,0.72,0.89,6409.19
1100155,Ouro Preto do Oeste,RO,1962,2230.44,1355.63,32.18,19.89,81.73,0.62,1.05,6420.34
1100155,Ouro Preto do Oeste,RO,1963,1737.58,1407.33,32.87,19.9,78.05,0.77,1.06,6489.78
1100155,Ouro Preto do Oeste,RO,1964,2278.85,1337.0,32.1,19.94,80.95,0.64,1.04,6268.7
1100155,Ouro Preto do Oeste,RO,1965,2143.42,1348.52,32.42,19.8,82.0,0.62,1.05,6334.57
1100155,Ouro Preto do Oeste,RO,1966,1815.21,1354.71,32.58,19.67,78.92,0.72,0.91,6353.42
1100155,Ouro Preto do Oeste,RO,1967,1834.68,1333.93,32.28,20.12,83.63,0.56,1.07,6291.37
1100155,Ouro Preto do Oeste,RO,1968,1849.23,1299.33,31.15,20.54,85.73,0.48,1.11,6299.01
1100155,Ouro Preto do Oeste,RO,1969,1999.82,1378.92,32.36,21.53,85.25,0.53,1.17,6503.13
1100155,Ouro Preto do Oeste,RO,1970,1806.2,1332.81,32.35,21.18,86.72,0.47,0.95,6385.63
1100155,Ouro Preto do Oeste,RO,1971,1900.47,1244.37,30.87,20.59,86.81,0.44,1.03,6070.98
1100155,Ouro Preto do Oeste,RO,1972,2248.78,1253.07,31.18,20.31,86.42,0.45,0.83,6136.74
1100155,Ouro Preto do Oeste,RO,1973,2268.9,1217.75,30.31,20.64,87.88,0.4,1.0,6004.06
1100155,Ouro Preto do Oeste,RO,1974,2789.2,1167.8,29.29,19.93,87.96,0.37,0.94,5900.7
1100155,Ouro Preto do Oeste,RO,1975,2681.39,1221.18,30.72,19.96,87.19,0.41,0.96,6005.95
1100155,Ouro Preto do Oeste,RO,1976,1999.99,1227.73,30.45,20.14,86.28,0.45,0.86,6073.91
1100155,Ouro Preto do Oeste,RO,1977,2122.69,1181.87,30.75,20.48,86.77,0.44,0.77,5796.24
1100155,Ouro Preto do Oeste,RO,1978,2172.74,1122.91,30.63,20.17,87.01,0.42,0.53,5531.23
1100155,Ouro Preto do Oeste,RO,1979,1988.16,1180.49,31.17,19.95,84.32,0.52,0.58,5785.4
1100155,Ouro Preto do Oeste,RO,1980,1937.4,1208.64,31.13,20.34,84.15,0.53,0.67,5860.59
1100114,Jaru,RO,1961,2094.38,1346.68,32.38,19.98,79.01,0.73,0.89,6376.99
1100114,Jaru,RO,1962,2218.02,1354.51,32.32,19.98,81.75,0.62,1.05,6391.28
1100114,Jaru,RO,1963,1726.18,1402.82,32.99,20.04,78.09,0.77,1.07,6430.55
1100114,Jaru,RO,1964,2266.93,1332.91,32.21,20.05,80.95,0.65,1.05,6222.2
1100114,Jaru,RO,1965,2104.83,1344.43,32.53,19.94,82.02,0.62,1.06,6291.06
1100114,Jaru,RO,1966,1839.13,1339.36,32.67,19.68,82.78,0.59,0.92,6344.16
1100114,Jaru,RO,1967,1875.68,1329.84,32.51,20.14,84.97,0.52,1.07,6285.56
1100114,Jaru,RO,1968,1904.9,1293.55,31.24,20.69,86.91,0.44,1.09,6288.18
1100114,Jaru,RO,1969,2006.17,1382.5,32.48,21.71,85.3,0.53,1.14,6505.96
1100114,Jaru,RO,1970,1888.74,1339.1,32.57,21.34,86.69,0.48,0.94,6386.26
1100114,Jaru,RO,1971,1991.83,1247.8,31.04,20.73,86.78,0.44,1.03,6066.9
1100114,Jaru,RO,1972,2267.71,1252.76,31.34,20.46,86.68,0.45,0.83,6122.14
1100114,Jaru,RO,1973,2251.31,1218.16,30.52,20.68,87.8,0.4,0.96,5989.77
1100114,Jaru,RO,1974,2872.09,1163.3,29.41,19.9,87.49,0.39,0.92,5840.38
1100114,Jaru,RO,1975,2628.13,1221.69,30.75,20.07,87.09,0.42,0.93,6013.33
1100114,Jaru,RO,1976,2007.01,1232.7,30.59,20.29,85.99,0.46,0.85,6075.01
1100114,Jaru,RO,1977,2197.67,1182.33,30.75,20.62,87.29,0.42,0.78,5795.45
1100114,Jaru,RO,1978,2233.24,1120.15,30.7,20.29,87.47,0.41,0.52,5514.9
1100114,Jaru,RO,1979,2124.2,1166.72,31.2,20.09,85.25,0.49,0.54,5721.62
1100114,Jaru,RO,1980,1920.02,1199.43,31.1,20.5,85.02,0.5,0.63,5847.86
1100023,Ariquemes,RO,1961,2107.14,1352.92,32.54,20.17,80.42,0.69,0.9,6403.22
1100023,Ariquemes,RO,1962,2166.79,1359.68,32.51,20.19,81.96,0.63,1.05,6389.08
1100023,Ariquemes,RO,1963,1736.31,1404.46,33.13,20.27,78.8,0.76,1.08,6418.14
1100023,Ariquemes,RO,1964,2267.85,1331.07,32.37,20.25,81.45,0.64,1.07,6181.83
1100023,Ariquemes,RO,1965,2003.99,1346.37,32.71,20.13,82.42,0.62,1.07,6266.87
1100023,Ariquemes,RO,1966,1791.29,1336.75,32.84,19.68,82.99,0.59,0.92,6313.84
1100023,Ariquemes,RO,1967,1928.14,1335.11,32.88,20.16,84.97,0.53,1.08,6256.5
1100023,Ariquemes,RO,1968,1966.17,1291.61,31.45,20.9,87.31,0.44,1.1,6250.0
1100023,Ariquemes,RO,1969,2060.51,1382.91,32.76,21.99,86.38,0.5,1.12,6502.5
1100023,Ariquemes,RO,1970,1923.31,1348.62,32.93,21.68,86.8,0.48,0.95,6372.9
1100023,Ariquemes,RO,1971,2035.15,1259.31,31.19,21.1,86.91,0.45,1.1,6088.73
1100023,Ariquemes,RO,1972,2293.23,1265.96,31.55,20.71,86.83,0.45,0.88,6143.18
1100023,Ariquemes,RO,1973,2182.3,1227.07,30.81,20.9,87.83,0.41,0.97,5990.87
1100023,Ariquemes,RO,1974,3443.43,1171.79,29.77,20.08,87.53,0.4,0.93,5839.91
1100023,Ariquemes,RO,1975,2723.9,1230.19,30.97,20.36,87.24,0.42,0.94,6017.57
1100023,Ariquemes,RO,1976,2005.55,1237.3,30.8,20.57,86.27,0.46,0.85,6070.14
1100023,Ariquemes,RO,1977,2388.89,1189.5,30.99,20.87,87.29,0.43,0.78,5797.65
1100023,Ariquemes,RO,1978,2340.91,1125.63,30.93,20.5,87.49,0.42,0.52,5515.84
1100023,Ariquemes,RO,1979,2298.89,1166.31,31.37,20.32,86.37,0.46,0.55,5704.66
1100023,Ariquemes,RO,1980,2086.33,1205.78,31.21,20.78,86.56,0.45,0.63,5888.7
1100098,Espigão D'Oeste,RO,1961,2116.7,1330.56,31.24,18.8,78.73,0.68,0.86,6463.7
1100098,Espigão D'Oeste,RO,1962,2234.53,1330.2,30.93,18.71,79.87,0.63,1.04,6421.76
1100098,Espigão D'Oeste,RO,1963,1723.13,1377.39,31.72,18.63,76.35,0.76,0.99,6509.88
1100098,Espigão D'Oeste,RO,1964,2187.56,1314.38,30.93,18.75,79.12,0.66,1.0,6283.15
1100098,Espigão D'Oeste,RO,1965,2168.84,1328.0,31.23,18.61,79.94,0.64,0.99,6385.0
1100098,Espigão D'Oeste,RO,1966,1537.31,1353.69,31.65,18.76,76.96,0.74,0.9,6472.97
1100098,Espigão D'Oeste,RO,1967,1610.75,1323.65,30.96,19.17,80.55,0.63,1.05,6344.0
1100098,Espigão D'Oeste,RO,1968,1690.17,1300.56,30.12,19.24,83.02,0.53,1.13,6368.92
1100098,Espigão D'Oeste,RO,1969,1880.9,1399.5,31.33,20.06,80.13,0.66,1.21,6608.69
1100098,Espigão D'Oeste,RO,1970,1773.42,1367.05,31.35,19.57,82.08,0.59,1.1,6591.57
1100098,Espigão D'Oeste,RO,1971,1804.28,1263.46,29.94,18.14,83.55,0.5,1.17,6233.41
1100098,Espigão D'Oeste,RO,1972,2161.21,1278.3,30.48,19.06,83.5,0.52,0.91,6328.08
1100098,Espigão D'Oeste,RO,1973,1997.45,1286.23,30.42,19.19,82.86,0.54,1.09,6245.35
1100098,Espigão D'Oeste,RO,1974,2346.83,1216.88,28.71,19.05,83.72,0.48,1.06,6131.77
1100098,Espigão D'Oeste,RO,1975,2122.98,1267.86,30.46,19.01,82.87,0.54,0.96,6217.7
1100098,Espigão D'Oeste,RO,1976,1995.39,1247.54,29.86,18.94,82.73,0.53,0.87,6211.99
1100098,Espigão D'Oeste,RO,1977,2114.51,1202.86,30.08,19.32,83.22,0.53,0.6,6038.62
1100098,Espigão D'Oeste,RO,1978,2286.39,1181.57,30.03,18.96,82.71,0.53,0.55,5895.99
1100098,Espigão D'Oeste,RO,1979,2021.67,1177.01,30.45,18.88,82.48,0.55,0.63,5818.07
1100098,Espigão D'Oeste,RO,1980,1905.8,1180.29,30.47,18.98,83.06,0.53,0.7,5763.04
1100122,Ji-Paraná,RO,1961,2147.69,1352.2,32.45,20.1,79.12,0.72,0.87,6406.83
1100122,Ji-Paraná,RO,1962,2261.18,1358.76,32.35,20.11,81.8,0.62,1.04,6412.65
1100122,Ji-Paraná,RO,1963,1756.52,1410.76,33.05,20.1,78.11,0.77,1.04,6486.48
1100122,Ji-Paraná,RO,1964,2305.09,1340.89,32.29,20.16,81.01,0.65,1.03,6268.85
1100122,Ji-Paraná,RO,1965,2182.55,1352.0,32.6,20.01,82.06,0.62,1.03,6333.79
1100122,Ji-Paraná,RO,1966,1814.88,1356.76,32.76,19.95,79.03,0.72,0.89,6347.14
1100122,Ji-Paraná,RO,1967,1851.68,1337.36,32.37,20.39,83.67,0.57,1.08,6286.03
1100122,Ji-Paraná,RO,1968,1912.11,1304.66,31.34,20.74,85.78,0.48,1.12,6291.0
1100122,Ji-Paraná,RO,1969,2022.27,1390.03,32.52,21.71,85.38,0.53,1.18,6527.79
1100122,Ji-Paraná,RO,1970,1887.87,1350.0,32.45,21.51,86.28,0.49,0.98,6439.19
1100122,Ji-Paraná,RO,1971,2002.57,1260.33,30.97,20.82,86.67,0.45,1.11,6111.82
1100122,Ji-Paraná,RO,1972,2326.59,1264.63,31.34,20.67,86.48,0.46,0.85,6169.89
1100122,Ji-Paraná,RO,1973,2298.89,1224.92,30.51,20.82,87.86,0.4,1.01,6013.49
1100122,Ji-Paraná,RO,1974,2812.94,1173.79,29.51,20.14,87.89,0.38,0.95,5901.64
1100122,Ji-Paraná,RO,1975,2641.79,1227.43,30.93,20.14,87.19,0.42,0.97,6008.62
1100122,Ji-Paraná,RO,1976,1978.9,1235.41,30.63,20.33,86.3,0.45,0.88,6084.28
1100122,Ji-Paraná,RO,1977,2134.28,1186.84,30.94,20.67,86.79,0.44,0.77,5801.58
1100122,Ji-Paraná,RO,1978,2169.52,1128.39,30.79,20.36,87.07,0.43,0.53,5541.6
1100122,Ji-Paraná,RO,1979,1993.55,1189.09,31.38,20.1,84.29,0.52,0.59,5806.45
1100122,Ji-Paraná,RO,1980,1979.84,1211.92,31.37,20.49,84.11,0.53,0.67,5843.94
1100031,Cabixi,RO,1961,1677.01,1407.79,32.55,20.04,75.75,0.84,0.95,6609.95
1100031,Cabixi,RO,1962,1696.43,1419.66,32.14,19.79,75.91,0.81,1.09,6633.67
1100031,Cabixi,RO,1963,1317.29,1448.17,32.99,19.85,73.21,0.94,0.99,6680.95
1100031,Cabixi,RO,1964,1481.43,1398.83,32.19,19.94,75.03,0.85,1.03,6487.83
1100031,Cabixi,RO,1965,1669.63,1393.0,32.39,19.88,76.51,0.8,1.02,6496.22
1100031,Cabixi,RO,1966,1198.47,1428.62,33.08,19.97,74.82,0.87,1.02,6600.84
1100031,Cabixi,RO,1967,1247.56,1373.5,32.35,20.14,78.75,0.73,0.99,6444.38
1100031,Cabixi,RO,1968,1477.63,1348.47,31.55,19.75,80.53,0.65,1.05,6453.12
1100031,Cabixi,RO,1969,1478.85,1455.85,32.72,20.95,78.13,0.78,1.19,6695.4
1100031,Cabixi,RO,1970,1515.67,1437.57,32.9,20.18,78.37,0.76,1.12,6678.28
1100031,Cabixi,RO,1971,1584.62,1331.94,31.75,18.25,80.75,0.62,1.13,6356.41
1100031,Cabixi,RO,1972,2058.66,1345.65,32.27,20.07,81.39,0.64,0.83,6485.01
1100031,Cabixi,RO,1973,1891.67,1376.77,32.58,20.35,80.33,0.68,0.89,6506.74
1100031,Cabixi,RO,1974,1764.84,1293.19,30.4,20.39,80.17,0.65,0.91,6341.64
